Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
BS_PEFRDKDZ	WGS	13	2923762389	0.004446325750994535
BS_PDRNE606	WGS	4	2923762389	0.0013681002310752415
BS_P3P96WCD	WGS	13	2923762389	0.004446325750994535
BS_P3KD5EQG	WGS	9	2923762389	0.0030782255199192934
BS_P3EVK3C2	WGS	4	2923762389	0.0013681002310752415
BS_P36C0ABE	WGS	7	2923762389	0.0023941754043816724
BS_P0QJ1QAH	WGS	258	2923762389	0.08824246490435307
BS_P0KQFXNC	WGS	8	2923762389	0.002736200462150483
BS_NZRJE7QA	WGS	5	2923762389	0.0017101252888440518
BS_NYVVN7SD	WGS	4	2923762389	0.0013681002310752415
BS_NXZSD2KK	WGS	13	2923762389	0.004446325750994535
BS_P3PF53V8	WGS	583	2923762389	0.19940060867921644
BS_P42V737Y	WGS	34	2923762389	0.011628851964139552
BS_PC2YQ4F6	WGS	30	2923762389	0.010260751733064311
BS_P99S85CY	WGS	20	2923762389	0.006840501155376207
BS_P8WN8XEQ	WGS	145	2923762389	0.0495936333764775
BS_PEDGRK8S	WGS	10	2923762389	0.0034202505776881036
BS_P7CY04E7	WGS	5	2923762389	0.0017101252888440518
BS_P6NWC51S	WGS	2	2923762389	6.840501155376208e-4
BS_P4K6WK9Y	WGS	76	2923762389	0.025993904390429586
BS_18RH1034	WGS	776	2923762389	0.26541144482859685
BS_AH3RVK53	WGS	31	2923762389	0.01060277679083312
BS_JEZBA2EW	WGS	70	2923762389	0.023941754043816727
BS_KQPCYZ2K	WGS	91	2923762389	0.031124280256961744
BS_TN8CGS84	WGS	118	2923762389	0.040358956816719624
TARGET-10-PANSHK-09A-01D	WXS	1140	85340284	13.358286925785249
TARGET-10-PANTBB-09A-01D	WXS	1257	85340284	14.729269005010577
TARGET-10-PANUXS-09A-01D	WXS	1238	85340284	14.506630889580823
TARGET-10-PANVGZ-09A-01D	WXS	882	85340284	10.335095674160167
TARGET-10-PANVIX-09A-01D	WXS	956	85340284	11.202212544781315
TARGET-10-PANVUD-09A-01D	WXS	1289	85340284	15.104238462576479
TARGET-10-PANWES-09A-01D	WXS	991	85340284	11.612335388994019
TARGET-10-PANWJM-09A-01D	WXS	1438	85340284	16.850189999367707
TARGET-10-PANWJS-09A-01D	WXS	908	85340284	10.639758358432461
TARGET-10-PANWKP-09A-01D	WXS	895	85340284	10.487427016296314
TARGET-10-PANWSP-09A-01D	WXS	448	85340284	5.249572405922624
TARGET-10-PANWYH-09A-01D	WXS	461	85340284	5.401903748058771
TARGET-10-PANWYM-09A-01D	WXS	917	85340284	10.745218518372871
TARGET-10-PANXXD-09A-01D	WXS	1321	85340284	15.47920792014238
TARGET-10-PANXZK-09A-01D	WXS	1034	85340284	12.1162005975982
TARGET-10-PANYGB-09A-01D	WXS	1022	85340284	11.975587051010987
TARGET-10-PANZBY-03A-01D	WXS	1173	85340284	13.744974178900085
TARGET-10-PAPAGF-09A-01D	WXS	1167	85340284	13.674667405606478
TARGET-10-PAPAGW-09A-01D	WXS	1043	85340284	12.22166075753861
TARGET-10-PAPAMS-09A-01D	WXS	447	85340284	5.23785461037369
TARGET-10-PAPBPC-09A-01D	WXS	1035	85340284	12.127918393147134
TARGET-10-PAPBVD-09A-01D	WXS	992	85340284	11.624053184542953
TARGET-10-PAPCRD-09A-01D	WXS	988	85340284	11.577182002347216
TARGET-10-PAPCRJ-09A-01D	WXS	865	85340284	10.13589314982828
TARGET-10-PAPCSZ-09A-01D	WXS	706	85340284	8.272763657547706
TARGET-10-PAPCUI-09A-01D	WXS	1279	85340284	14.987060507087135
TARGET-10-PAPDBX-09A-01D	WXS	1328	85340284	15.56123248898492
TARGET-10-PAPDRP-09A-01D	WXS	1244	85340284	14.57693766287443
TARGET-10-PAPDYE-09A-01D	WXS	1323	85340284	15.50264351124025
TARGET-10-PAPEMC-09A-01D	WXS	989	85340284	11.58889979789615
TARGET-10-PAPERM-09A-01D	WXS	862	85340284	10.100739763181478
TARGET-10-PAPESB-09A-01D	WXS	1317	85340284	15.432336737946642
TARGET-10-PAPEZL-09A-01D	WXS	1289	85340284	15.104238462576479
TARGET-10-PAPGLD-09A-01D	WXS	1409	85340284	16.510373928448608
TARGET-10-PAPHIG-09A-01D	WXS	830	85340284	9.725770305615576
TARGET-10-PAPHXJ-09A-01D	WXS	1339	85340284	15.6901282400232
TARGET-10-PAPHYM-09A-01D	WXS	1064	85340284	12.467734464066233
TARGET-10-PAPILG-09A-01D	WXS	1272	85340284	14.905035938244593
TARGET-10-PAPZPJ-09A-01D	WXS	1247	85340284	14.612091049521233
TARGET-10-PAPZRA-09A-01D	WXS	1448	85340284	16.967367954857053
TARGET-10-PAPZVI-09A-01D	WXS	1274	85340284	14.928471529342461
TARGET-10-PARBHI-09A-01D	WXS	1318	85340284	15.444054533495576
TARGET-10-PARCBK-09A-01D	WXS	1162	85340284	13.616078427861806
TARGET-10-PARDCY-09A-01D	WXS	1060	85340284	12.420863281870494
TARGET-10-PARDEG-09A-01D	WXS	454	85340284	5.3198791792162305
TARGET-10-PARDEP-09A-01D	WXS	1198	85340284	14.037919067623445
TARGET-10-PARDNF-09A-01D	WXS	1290	85340284	15.115956258125413
TARGET-10-PAREIE-09A-01D	WXS	734	85340284	8.600861932917871
TARGET-10-PARENW-09A-01D	WXS	993	85340284	11.635770980091888
TARGET-10-PAREWE-09A-01D	WXS	952	85340284	11.155341362585576
TARGET-10-PAREWZ-09A-01D	WXS	1015	85340284	11.893562482168445
TARGET-10-PAREZM-09A-01D	WXS	1060	85340284	12.420863281870494
TARGET-10-PARFDL-09A-01D	WXS	1561	85340284	18.291478851886644
TARGET-10-PARFKD-09A-01D	WXS	872	85340284	10.217917718670822
TARGET-10-PARFSF-09A-01D	WXS	975	85340284	11.424850660211067
TARGET-10-PARGFX-03A-01D	WXS	655	85340284	7.675156084552051
TARGET-10-PARGJH-09A-01D	WXS	1034	85340284	12.1162005975982
TARGET-10-PARGMW-09A-01D	WXS	990	85340284	11.600617593445085
TARGET-10-PARGUZ-09A-01D	WXS	716	85340284	8.38994161303705
TARGET-10-PARHBI-09A-01D	WXS	1346	85340284	15.77215280886574
TARGET-10-PARHEA-09A-01D	WXS	1012	85340284	11.858409095521642
TARGET-10-PARILG-09A-01D	WXS	952	85340284	11.155341362585576
TARGET-10-PARJLF-09A-01D	WXS	1339	85340284	15.6901282400232
TARGET-10-PARKZX-09A-01D	WXS	822	85340284	9.6320279412241
TARGET-10-PARLPA-09A-01D	WXS	677	85340284	7.932947586628608
TARGET-10-PARLST-09A-01D	WXS	876	85340284	10.26478890086656
TARGET-10-PARLTU-09A-01D	WXS	951	85340284	11.143623567036641
TARGET-10-PARMEG-09A-01D	WXS	1156	85340284	13.545771654568199
TARGET-10-PARMSP-09A-01D	WXS	883	85340284	10.346813469709101
TARGET-10-PARNAF-03A-01D	WXS	1069	85340284	12.526323441810904
TARGET-10-PARNBN-09A-01D	WXS	1118	85340284	13.100495423708692
TARGET-10-PARNDY-09A-01D	WXS	815	85340284	9.550003372381559
TARGET-10-PARNEH-09A-01D	WXS	1111	85340284	13.01847085486615
TARGET-10-PARNJB-09A-01D	WXS	1048	85340284	12.280249735283281
TARGET-10-PARNLW-09A-01D	WXS	867	85340284	10.15932874092615
TARGET-10-PARPIF-09A-01D	WXS	1085	85340284	12.713808170593856
TARGET-10-PARRKK-09A-01D	WXS	1232	85340284	14.436324116287215
TARGET-10-PARRVI-09A-01D	WXS	1106	85340284	12.959881877121479
TARGET-10-PARSNX-09A-01D	WXS	551	85340284	6.45650534746287
TARGET-10-PARTLY-09A-01D	WXS	1395	85340284	16.34632479076353
TARGET-10-PARVHY-09A-01D	WXS	1302	85340284	15.256569804712626
TARGET-10-PARWNW-09A-01D	WXS	1234	85340284	14.459759707385086
TARGET-10-PARXHT-03A-01D	WXS	1261	85340284	14.776140187206314
TARGET-10-PARXVS-09A-01D	WXS	999	85340284	11.706077753385495
TARGET-10-PASJJR-09A-01D	WXS	968	85340284	11.342826091368527
TARGET-10-PASKIC-09A-01D	WXS	1221	85340284	14.307428365248937
TARGET-10-PASKRN-03A-01D	WXS	1398	85340284	16.38147817741033
TARGET-10-PASKXN-09A-01D	WXS	1445	85340284	16.93221456821025
TARGET-10-PASLBB-09A-01D	WXS	556	85340284	6.515094325207542
TARGET-10-PASRCV-09A-01D	WXS	931	85340284	10.909267656057953
TARGET-10-PASTLP-09A-01D	WXS	1256	85340284	14.717551209461643
TARGET-10-PASTXU-09A-01D	WXS	1338	85340284	15.678410444474265
TARGET-10-PASUGC-09A-01D	WXS	991	85340284	11.612335388994019
TARGET-10-PASVPZ-09A-01D	WXS	1485	85340284	17.400926390167626
TARGET-10-PASWFN-09A-01D	WXS	1616	85340284	18.935957607078038
TARGET-10-PASWXZ-09A-01D	WXS	944	85340284	11.0615989981941
TARGET-10-PASXIL-09A-01D	WXS	1462	85340284	17.131417092542133
TARGET-10-PASXLZ-09A-01D	WXS	826	85340284	9.678899123419837
TARGET-10-PASXMF-09A-01D	WXS	1148	85340284	13.452029290176725
TARGET-10-PATAXS-09A-01D	WXS	1254	85340284	14.694115618363773
TARGET-10-PATEAK-09A-01D	WXS	1293	85340284	15.151109644772216
TARGET-10-PATHJF-09A-01D	WXS	686	85340284	8.038407746569018
TARGET-10-PATHWV-09A-01D	WXS	1427	85340284	16.72129424832943
TARGET-10-PATLGU-09A-01D	WXS	1200	85340284	14.061354658721314
TARGET-10-PATLMA-03A-01D	WXS	1420	85340284	16.63926967948689
TARGET-10-PATMAF-09A-01D	WXS	1163	85340284	13.62779622341074
TARGET-10-PATRGV-09A-01D	WXS	520	85340284	6.0932536854459025
TARGET-10-PATRNA-09A-01D	WXS	1166	85340284	13.662949610057543
TARGET-10-PATTHR-09A-01D	WXS	1090	85340284	12.772397148338527
TARGET-10-PATVDA-03A-01D	WXS	1227	85340284	14.377735138542544
TARGET-10-PATWYL-09A-01D	WXS	1139	85340284	13.346569130236315
TARGET-10-PATXAL-09A-01D	WXS	1256	85340284	14.717551209461643
TARGET-10-PATYCH-09A-01D	WXS	1111	85340284	13.01847085486615
TARGET-10-PATZVD-09A-01D	WXS	1260	85340284	14.76442239165738
TARGET-10-PAUACG-09A-01D	WXS	1037	85340284	12.151353984245002
TARGET-10-PAUBRD-09A-01D	WXS	949	85340284	11.120187975938773
TARGET-10-PAUBTC-09A-01D	WXS	1109	85340284	12.995035263768282
TARGET-10-PAUCDY-09A-01D	WXS	933	85340284	10.932703247155821
TARGET-30-PAHYWC-01A-01W	WXS	14	70093544	0.1997330881143633
TARGET-30-PAICGF-01A-01W	WXS	13	70093544	0.18546643896333737
TARGET-30-PAIFCS-01A-01W	WXS	4	70093544	0.0570665966041038
TARGET-30-PAIFXV-01A-01D	WXS	10037	70093544	143.19435752884746
TARGET-30-PAILNU-01A-01W	WXS	18	70093544	0.2567996847184671
TARGET-30-PAIMDT-01A-01W	WXS	17	70093544	0.24253303556744116
TARGET-30-PAINLN-01A-01W	WXS	23	70093544	0.3281329304735969
TARGET-30-PAIPGU-01A-01W	WXS	36	70093544	0.5135993694369342
TARGET-30-PAISSH-01A-01W	WXS	46	70093544	0.6562658609471937
TARGET-30-PAITCI-01A-01W	WXS	15	70093544	0.21399973726538926
TARGET-30-PAITEG-01A-01W	WXS	21	70093544	0.29959963217154495
TARGET-30-PAIVHE-01A-01W	WXS	23	70093544	0.3281329304735969
TARGET-30-PAIWRB-01A-01D	WXS	5	70093544	0.07133324575512975
TARGET-30-PAIXIF-01A-01W	WXS	9	70093544	0.12839984235923355
TARGET-30-PAIXNC-01A-01W	WXS	15	70093544	0.21399973726538926
TARGET-30-PAIXNV-01A-01W	WXS	9	70093544	0.12839984235923355
TARGET-30-PAIXRK-01A-01W	WXS	12	70093544	0.1711997898123114
TARGET-30-PAKFUY-01A-01W	WXS	52	70093544	0.7418657558533495
TARGET-30-PAKGKH-01A-01W	WXS	11	70093544	0.15693314066128544
TARGET-30-PAKHCF-01A-01W	WXS	7	70093544	0.09986654405718165
TARGET-30-PAKHHB-01A-01W	WXS	22	70093544	0.3138662813225709
TARGET-30-PAKIPY-01A-01W	WXS	8	70093544	0.1141331932082076
TARGET-30-PAKJRE-01A-01W	WXS	37	70093544	0.5278660185879601
TARGET-30-PAKVUY-01A-01D	WXS	6	70093544	0.0855998949061557
TARGET-30-PAKXDZ-01A-01W	WXS	18	70093544	0.2567996847184671
TARGET-30-PAKYZS-01A-01W	WXS	4	70093544	0.0570665966041038
TARGET-30-PAKZRE-01A-01W	WXS	172	70093544	2.4538636539764633
TARGET-30-PAKZRF-01A-01W	WXS	45	70093544	0.6419992117961677
TARGET-30-PALAKE-01A-01W	WXS	508	70093544	7.2474577687211825
TARGET-30-PALAKM-01A-01W	WXS	376	70093544	5.3642600807857574
TARGET-30-PALBFW-01A-01W	WXS	13	70093544	0.18546643896333737
TARGET-30-PALCBW-01A-01W	WXS	8	70093544	0.1141331932082076
TARGET-30-PALETP-01A-01W	WXS	15	70093544	0.21399973726538926
TARGET-30-PALEVG-01A-01W	WXS	11	70093544	0.15693314066128544
TARGET-30-PALFPI-01A-01W	WXS	36	70093544	0.5135993694369342
TARGET-30-PALHVD-01A-01W	WXS	38	70093544	0.542132667738986
TARGET-30-PALIIN-01A-01W	WXS	32	70093544	0.4565327728328304
TARGET-30-PALJPX-01A-01W	WXS	110	70093544	1.5693314066128545
TARGET-30-PALJUV-01A-01W	WXS	3	70093544	0.04279994745307785
TARGET-30-PALNLU-01A-01W	WXS	51	70093544	0.7275991067023234
TARGET-30-PALPGG-01A-01W	WXS	14	70093544	0.1997330881143633
TARGET-30-PALRSD-01A-01D	WXS	530	70093544	7.561324050043754
TARGET-30-PALSAE-01A-01W	WXS	19	70093544	0.271066333869493
TARGET-30-PALTEG-01A-01W	WXS	21	70093544	0.29959963217154495
TARGET-30-PALTYB-01A-01W	WXS	9	70093544	0.12839984235923355
TARGET-30-PALUDH-01A-01W	WXS	20	70093544	0.285332983020519
TARGET-30-PALWIP-01A-01W	WXS	404	70093544	5.763726257014484
TARGET-30-PALWVJ-01A-01W	WXS	200	70093544	2.85332983020519
TARGET-30-PALXHW-01A-01W	WXS	23	70093544	0.3281329304735969
TARGET-30-PALXMM-01A-01W	WXS	10	70093544	0.1426664915102595
TARGET-30-PALZRG-01A-01W	WXS	22	70093544	0.3138662813225709
TARGET-30-PALZSL-01A-01W	WXS	22	70093544	0.3138662813225709
TARGET-30-PALZZV-01A-01W	WXS	19	70093544	0.271066333869493
TARGET-30-PAMBAC-01A-01W	WXS	10	70093544	0.1426664915102595
TARGET-30-PAMCXF-01A-01W	WXS	8	70093544	0.1141331932082076
TARGET-30-PAMDAL-01A-01W	WXS	25	70093544	0.35666622877564874
TARGET-30-PAMMWD-01A-01W	WXS	97	70093544	1.3838649676495172
TARGET-30-PAMMXF-01A-01W	WXS	16	70093544	0.2282663864164152
TARGET-30-PAMNYX-01A-01D	WXS	5819	70093544	83.01763140982
TARGET-30-PAMUTD-01A-01W	WXS	7	70093544	0.09986654405718165
TARGET-30-PAMVLG-01A-01D	WXS	18	70093544	0.2567996847184671
TARGET-30-PAMVRA-01A-01W	WXS	4	70093544	0.0570665966041038
TARGET-30-PAMYCE-01A-01W	WXS	16	70093544	0.2282663864164152
TARGET-30-PAMZGT-01A-01W	WXS	25	70093544	0.35666622877564874
TARGET-30-PAMZMG-01A-01W	WXS	10	70093544	0.1426664915102595
TARGET-30-PANBCI-01A-01W	WXS	13	70093544	0.18546643896333737
TARGET-30-PANBMJ-01A-01W	WXS	7	70093544	0.09986654405718165
TARGET-30-PANBSP-01A-01W	WXS	34	70093544	0.4850660711348823
TARGET-30-PANIPC-06A-01W	WXS	57	70093544	0.8131990016084791
TARGET-30-PANKFE-01A-01W	WXS	5	70093544	0.07133324575512975
TARGET-30-PANLET-01A-01D	WXS	96	70093544	1.3695983184984912
TARGET-30-PANPVI-01A-01W	WXS	15	70093544	0.21399973726538926
TARGET-30-PANRHJ-01A-01W	WXS	6	70093544	0.0855998949061557
TARGET-30-PANRVJ-01A-01D	WXS	18	70093544	0.2567996847184671
TARGET-30-PANSBN-01A-01D	WXS	9	70093544	0.12839984235923355
TARGET-30-PANUIF-01A-01D	WXS	77	70093544	1.0985319846289983
TARGET-30-PANUKV-01A-01W	WXS	7	70093544	0.09986654405718165
TARGET-30-PANWRR-01A-01D	WXS	20	70093544	0.285332983020519
TARGET-30-PANXJL-01A-01D	WXS	28	70093544	0.3994661762287266
TARGET-30-PANYBL-01A-01W	WXS	26	70093544	0.37093287792667473
TARGET-30-PANYGR-01A-01W	WXS	19	70093544	0.271066333869493
TARGET-30-PANZPV-01A-01W	WXS	28	70093544	0.3994661762287266
TARGET-30-PANZVU-01A-01W	WXS	27	70093544	0.38519952707770067
TARGET-30-PAPBGH-01A-01W	WXS	22	70093544	0.3138662813225709
TARGET-30-PAPBJE-01A-01D	WXS	61	70093544	0.870265598212583
TARGET-30-PAPBJT-01A-01W	WXS	4	70093544	0.0570665966041038
TARGET-30-PAPBZI-01A-01W	WXS	48	70093544	0.6847991592492456
TARGET-30-PAPCTS-01A-01D	WXS	350	70093544	4.993327202859082
TARGET-30-PAPEFE-01A-01W	WXS	7	70093544	0.09986654405718165
TARGET-30-PAPHPE-01A-01W	WXS	9	70093544	0.12839984235923355
TARGET-30-PAPKWN-01A-01W	WXS	7	70093544	0.09986654405718165
TARGET-30-PAPKXS-01A-01D	WXS	769	70093544	10.971053197138955
TARGET-30-PAPLSD-01A-01D	WXS	127	70093544	1.8118644421802956
TARGET-30-PAPNEP-01A-01W	WXS	26	70093544	0.37093287792667473
TARGET-30-PAPPKJ-01A-01W	WXS	177	70093544	2.525196899731593
TARGET-30-PAPREJ-01A-01D	WXS	124	70093544	1.7690644947272178
TARGET-30-PAPRMJ-01A-01D	WXS	20	70093544	0.285332983020519
TARGET-30-PAPRPR-01A-01D	WXS	14	70093544	0.1997330881143633
TARGET-30-PAPRXW-01A-01D	WXS	51	70093544	0.7275991067023234
TARGET-30-PAPSMC-01A-01W	WXS	9	70093544	0.12839984235923355
TARGET-30-PAPTAN-01A-01D	WXS	730	70093544	10.414653880248943
TARGET-30-PAPTCR-01A-01D	WXS	3158	70093544	45.05407801893995
TARGET-30-PAPTFZ-01A-01D	WXS	553	70093544	7.88945698051735
TARGET-30-PAPTJB-01A-01D	WXS	456	70093544	6.505592012867833
TARGET-30-PAPTLA-01A-01D	WXS	3786	70093544	54.013533685784246
TARGET-30-PAPTLV-01A-01D	WXS	18	70093544	0.2567996847184671
TARGET-30-PAPUJU-01A-01D	WXS	14	70093544	0.1997330881143633
TARGET-30-PAPUWY-01A-01D	WXS	114	70093544	1.6263980032169583
TARGET-30-PAPVFD-01A-01D	WXS	22	70093544	0.3138662813225709
TARGET-30-PAPVRN-01A-01D	WXS	10	70093544	0.1426664915102595
TARGET-30-PAPVXS-01A-01D	WXS	22	70093544	0.3138662813225709
TARGET-30-PAPWFY-01A-01D	WXS	3008	70093544	42.91408064628606
TARGET-30-PAPYNZ-01A-01D	WXS	1079	70093544	15.393714433957
TARGET-30-PAPZFW-01A-01D	WXS	34	70093544	0.4850660711348823
TARGET-30-PAPZYZ-01A-01D	WXS	734	70093544	10.471720476853047
TARGET-30-PARABJ-01A-01D	WXS	24	70093544	0.3423995796246228
TARGET-30-PARACR-01A-01D	WXS	673	70093544	9.601454878640464
TARGET-30-PARACS-01A-01D	WXS	59	70093544	0.8417322999105311
TARGET-30-PARAMT-01A-01D	WXS	556	70093544	7.932256927970428
TARGET-30-PARASL-01A-01D	WXS	190	70093544	2.7106633386949306
TARGET-30-PARBGP-01A-01D	WXS	294	70093544	4.194394850401629
TARGET-30-PARBLH-01A-01D	WXS	191	70093544	2.7249299878459565
TARGET-30-PARCRR-01A-01D	WXS	24	70093544	0.3423995796246228
TARGET-30-PARDCK-01A-01D	WXS	216	70093544	3.0815962166216053
TARGET-30-PARDIW-01A-01D	WXS	314	70093544	4.479727833422149
TARGET-30-PARDVT-01A-01D	WXS	37	70093544	0.5278660185879601
TARGET-30-PARDYU-01A-01D	WXS	649	70093544	9.259055299015841
TARGET-30-PAREAG-01A-01D	WXS	43	70093544	0.6134659134941158
TARGET-30-PARETE-01A-01D	WXS	21	70093544	0.29959963217154495
TARGET-30-PARFWB-01A-01D	WXS	118	70093544	1.6834645998210622
TARGET-30-PARGHY-01A-01D	WXS	62	70093544	0.8845322473636089
TARGET-30-PARGKK-01A-01D	WXS	39	70093544	0.5563993168900121
TARGET-30-PARGZK-01A-01D	WXS	49	70093544	0.6990658084002715
TARGET-30-PARHDE-01A-01D	WXS	20	70093544	0.285332983020519
TARGET-30-PARHUX-01A-01D	WXS	1000	70093544	14.26664915102595
TARGET-30-PARJEN-01A-01D	WXS	14	70093544	0.1997330881143633
TARGET-30-PARJMX-01A-01D	WXS	28	70093544	0.3994661762287266
TARGET-30-PARKAG-01A-01D	WXS	58	70093544	0.8274656507595051
TARGET-30-PARKGJ-01A-01D	WXS	37	70093544	0.5278660185879601
TARGET-30-PARKNP-01A-01D	WXS	1035	70093544	14.765981871311858
TARGET-30-PARKZF-01A-01D	WXS	28	70093544	0.3994661762287266
TARGET-30-PARLMK-01A-01D	WXS	12	70093544	0.1711997898123114
TARGET-30-PARLTG-01A-01D	WXS	29	70093544	0.41373282537975253
TARGET-30-PARMDD-01A-01D	WXS	4805	70093544	68.5512491706797
TARGET-30-PARMLF-01A-01D	WXS	38	70093544	0.542132667738986
TARGET-30-PARMPP-01A-01D	WXS	40	70093544	0.570665966041038
TARGET-30-PARNLJ-01A-01D	WXS	2359	70093544	33.65502534727022
TARGET-30-PARNNG-01A-01D	WXS	25	70093544	0.35666622877564874
TARGET-30-PARNTS-01A-01D	WXS	26	70093544	0.37093287792667473
TARGET-30-PARPGU-01A-01D	WXS	22	70093544	0.3138662813225709
TARGET-30-PARRLH-01A-01D	WXS	1729	70093544	24.667036382123868
TARGET-30-PARSBI-01A-01D	WXS	31	70093544	0.44226612368180446
TARGET-30-PARSRJ-01A-01D	WXS	597	70093544	8.517189543162493
TARGET-30-PARUPN-01A-01D	WXS	23	70093544	0.3281329304735969
TARGET-30-PARURB-01A-01D	WXS	108	70093544	1.5407981083108027
TARGET-30-PARVFJ-01A-01D	WXS	21	70093544	0.29959963217154495
TARGET-30-PARVLK-01A-01D	WXS	153	70093544	2.1827973201069706
TARGET-30-PARVNT-01A-01D	WXS	35	70093544	0.49933272028590825
TARGET-30-PARYNK-01A-01D	WXS	486	70093544	6.933591487398612
TARGET-30-PARYXW-01A-01D	WXS	670	70093544	9.558654931187387
TARGET-30-PARZIP-01A-01D	WXS	12494	70093544	178.2475144929182
TARGET-30-PARZMY-06A-01D	WXS	86	70093544	1.2269318269882317
TARGET-30-PASAAN-01A-01D	WXS	19	70093544	0.271066333869493
TARGET-30-PASAJU-01A-01D	WXS	96	70093544	1.3695983184984912
TARGET-30-PASBGV-01A-01D	WXS	131	70093544	1.8689310387843994
TARGET-30-PASCDX-01A-01D	WXS	731	70093544	10.428920529399969
TARGET-30-PASCJJ-01A-01D	WXS	58	70093544	0.8274656507595051
TARGET-30-PASEGA-01A-01D	WXS	883	70093544	12.597451200355914
TARGET-30-PASFGG-01A-01D	WXS	454	70093544	6.477058714565781
TARGET-30-PASFNY-01A-01D	WXS	578	70093544	8.246123209293
TARGET-30-PASGAP-01A-01D	WXS	26	70093544	0.37093287792667473
TARGET-30-PASGUT-01A-01D	WXS	417	70093544	5.949192695977821
TARGET-30-PASKFV-01A-01D	WXS	140	70093544	1.997330881143633
TARGET-30-PASKTB-01A-01D	WXS	286	70093544	4.080261657193422
TARGET-30-PASMJG-01A-01D	WXS	13	70093544	0.18546643896333737
TARGET-30-PASMNT-01A-01D	WXS	489	70093544	6.976391434851689
TARGET-30-PASNEF-01A-01D	WXS	335	70093544	4.779327465593694
TARGET-30-PASNZU-01A-01D	WXS	39	70093544	0.5563993168900121
TARGET-30-PASPER-01A-01D	WXS	30	70093544	0.4279994745307785
TARGET-30-PASRFS-01A-01D	WXS	41	70093544	0.584932615192064
TARGET-30-PASSRN-01A-01D	WXS	47	70093544	0.6705325100982197
TARGET-30-PASSRS-01A-01D	WXS	112	70093544	1.5978647049149064
TARGET-30-PASSWB-01A-01D	WXS	86	70093544	1.2269318269882317
TARGET-30-PASTCN-01A-01D	WXS	1023	70093544	14.594782081499547
TARGET-30-PASTKC-01A-01D	WXS	124	70093544	1.7690644947272178
TARGET-30-PASTKW-01A-01D	WXS	28	70093544	0.3994661762287266
TARGET-30-PASTXR-01A-01D	WXS	37	70093544	0.5278660185879601
TARGET-30-PASUCB-01A-01D	WXS	49	70093544	0.6990658084002715
TARGET-30-PASUYG-01A-01D	WXS	39	70093544	0.5563993168900121
TARGET-30-PASVRU-01A-01D	WXS	30	70093544	0.4279994745307785
TARGET-30-PASWAU-01A-01D	WXS	6	70093544	0.0855998949061557
TARGET-30-PASWFB-01A-01D	WXS	31	70093544	0.44226612368180446
TARGET-30-PASWIJ-01A-01D	WXS	974	70093544	13.895716273099275
TARGET-30-PASWLY-01A-01D	WXS	46	70093544	0.6562658609471937
TARGET-30-PASWVY-01A-01D	WXS	50	70093544	0.7133324575512975
TARGET-30-PASWYR-01A-01D	WXS	39	70093544	0.5563993168900121
TARGET-30-PASXGP-01A-01D	WXS	388	70093544	5.535459870598069
TARGET-30-PASXHE-01A-01D	WXS	122	70093544	1.740531196425166
TARGET-30-PASXIE-01A-01D	WXS	48	70093544	0.6847991592492456
TARGET-30-PASXNN-01A-01D	WXS	135	70093544	1.9259976353885033
TARGET-30-PASXRG-01A-01D	WXS	33	70093544	0.4707994219838564
TARGET-30-PASXRJ-01A-01D	WXS	16	70093544	0.2282663864164152
TARGET-30-PASYLD-01A-01D	WXS	79	70093544	1.1270652829310501
TARGET-30-PASYMX-01A-01D	WXS	1565	70093544	22.327305921355613
TARGET-30-PASYPX-01A-01D	WXS	1051	70093544	14.994248257728273
TARGET-30-PASZPI-01A-01D	WXS	27	70093544	0.38519952707770067
TARGET-30-PATBMM-01A-01D	WXS	33	70093544	0.4707994219838564
TARGET-30-PATCFL-01A-01D	WXS	26	70093544	0.37093287792667473
TARGET-30-PATDWN-01A-01D	WXS	26	70093544	0.37093287792667473
TARGET-30-PATDXC-01A-01D	WXS	46	70093544	0.6562658609471937
TARGET-30-PATDXG-01A-01D	WXS	13	70093544	0.18546643896333737
TARGET-30-PATEKG-01A-01D	WXS	12	70093544	0.1711997898123114
TARGET-30-PATEPF-01A-01D	WXS	42	70093544	0.5991992643430899
TARGET-30-PATESI-01A-01D	WXS	73	70093544	1.0414653880248943
TARGET-30-PATFCY-01A-01D	WXS	27	70093544	0.38519952707770067
TARGET-30-PATFIN-01A-01D	WXS	50	70093544	0.7133324575512975
TARGET-30-PATFXV-01A-01D	WXS	37	70093544	0.5278660185879601
TARGET-30-PATGLU-01A-01D	WXS	21	70093544	0.29959963217154495
TARGET-30-PATGWT-01A-01D	WXS	144	70093544	2.0543974777477367
TARGET-30-PATHVK-01A-01D	WXS	55	70093544	0.7846657033064273
TARGET-30-PATILE-01A-01D	WXS	656	70093544	9.358921843073023
TARGET-30-PATINJ-01A-01D	WXS	20	70093544	0.285332983020519
TARGET-40-0A4HLD-01A-01D	WXS	51	90155953	0.5656864389199014
TARGET-40-0A4HMC-01A-01D	WXS	27	90155953	0.29948105589877133
TARGET-40-0A4HX8-01A-01D	WXS	89	90155953	0.987178295370024
TARGET-40-0A4HXS-01A-01D	WXS	28	90155953	0.3105729468579851
TARGET-40-0A4HXS-01A-01Y	WXS	5	90155953	0.055459454796068765
