Gene_symbol	current_dataset	previous_dataset
LOC100287335	NA	PBTA
LOC100419503	NA	PBTA
LOC100422493	NA	PBTA
LOC107984660	NA	PBTA
LOC105370409	NA	PBTA
LOC101929718	NA	PBTA
LOC100420765	NA	PBTA
LOC100422225	NA	PBTA
LOC100506071	NA	PBTA
LOC254028	NA	PBTA
LOC100131950	NA	PBTA
LOC100533787	NA	PBTA
LOC100418768	NA	PBTA
LOC100128373	NA	PBTA
LOC105370622	NA	PBTA
LOC102724814	NA	PBTA
LOC101927620	NA	PBTA
LOC112268124	NA	PBTA
LOC105370473	NA	PBTA
LOC100422641	NA	PBTA
LOC440180	NA	PBTA
LOC105370616	NA	PBTA
LOC101927690	NA	PBTA
LOC100421646	NA	PBTA
LOC100420347	NA	PBTA
LOC105370489	NA	PBTA
LOC100420096	NA	PBTA
LOC100129923	NA	PBTA
LOC102723604	NA	PBTA
LOC728755	NA	PBTA
LOC100288846	NA	PBTA
LOC101927418	NA	PBTA
LOC100128939	NA	PBTA
LOC107984704	NA	PBTA
LOC105370531	NA	PBTA
LOC102723809	NA	PBTA
LOC100506321	NA	PBTA
LOC100506411	NA	PBTA
LOC101928909	NA	PBTA
LOC100419668	NA	PBTA
LOC101928850	NA	PBTA
DDX18P2	NA	PBTA
LOC107984784	NA	PBTA
LOC102724163	NA	PBTA
LOC102723322	NA	PBTA
LOC105371335	NA	PBTA
LOC105378231	NA	PBTA
LOC101928417	NA	PBTA
LOC101928446	NA	PBTA
LOC105370791	NA	PBTA
LOC101927450	NA	PBTA
LOC338694	NA	PBTA
LOC101928708	NA	PBTA
LOC107984827	NA	PBTA
LOC114841040	NA	PBTA
LOC102723786	NA	PBTA
LOC101928392	NA	PBTA
LOC105274304	NA	PBTA
LOC728178	NA	PBTA
LOC101928035	NA	PBTA
LOC100288748	NA	PBTA
LOC101928682	NA	PBTA
LOC400627	NA	PBTA
LOC100130370	NA	PBTA
LOC101928855	NA	PBTA
LOC100134391	NA	PBTA
LOC100287042	NA	PBTA
LOC101928251	NA	PBTA
LOC101929240	NA	PBTA
LOC105371855	NA	PBTA
LOC101928674	NA	PBTA
LOC101927855	NA	PBTA
LOC728485	NA	PBTA
LOC728752	NA	PBTA
LOC105371849	NA	PBTA
LOC100422317	NA	PBTA
LOC105371899	NA	PBTA
LOC400622	NA	PBTA
LOC100421385	NA	PBTA
LOC100419624	NA	PBTA
LOC91370	NA	PBTA
LOC101927972	NA	PBTA
LOC101928659	NA	PBTA
LOC101928557	NA	PBTA
LOC101927950	NA	PBTA
LOC100419616	NA	PBTA
LOC100533677	NA	PBTA
PPIGP1	NA	PBTA
LOC100420872	NA	PBTA
YTHDF3-AS1	NA	PBTA
LOC105376334	NA	PBTA
LOC100422319	NA	PBTA
LOC100420324	NA	PBTA
LOC100129949	NA	PBTA
LOC442172	NA	PBTA
BPNT2P	NA	PBTA
GLULP1	NA	PBTA
LOC100420254	NA	PBTA
LOC100101127	NA	PBTA
LOC100422685	NA	PBTA
LOC101928120	NA	PBTA
LOC100419851	NA	PBTA
LOC100422549	NA	PBTA
LOC100422334	NA	PBTA
LOC100421842	NA	PBTA
LOC100420658	NA	PBTA
LOC115308161	NA	PBTA
GYG2P2	NA	PBTA
LOC100421611	NA	PBTA
LOC105378083	NA	PBTA
LOC107985216	NA	PBTA
LOC100419716	NA	PBTA
LOC100419913	NA	PBTA
LOC100499471	NA	PBTA
TRIM60P2Y	NA	PBTA
LOC100419762	NA	PBTA
LOC105370532	NA	PBTA
LOC392145	NA	PBTA
LOC100533728	NA	PBTA
LOC100421330	NA	PBTA
MRPS7P1	NA	PBTA
F8A2	NA	PBTA
LOC286083	NA	PBTA
LOC105374989	NA	PBTA
LOC100420990	NA	PBTA
NR3C1P1	NA	PBTA
LOC100419783	NA	PBTA
LOC100419615	NA	PBTA
F8A1	NA	PBTA
LOC101928087	NA	PBTA
LOC100533729	NA	PBTA
LOC100420879	NA	PBTA
LOC100419553	NA	PBTA
VTRNA2-1	NA	PBTA
LOC100422013	NA	PBTA
TRIM60P1Y	NA	PBTA
LOC645967	NA	PBTA
LOC100129503	NA	PBTA
LOC730668	NA	PBTA
LOC653653	NA	PBTA
LOC284933	NA	PBTA
LOC401442	NA	PBTA
MTND2P27	NA	PBTA
LOC100289206	NA	PBTA
MTND1P25	NA	PBTA
LOC101059915	NA	PBTA
LOC729732	NA	PBTA
LOC105373347	NA	PBTA
LOC105373244	NA	PBTA
LOC105374988	NA	PBTA
LOC101928059	NA	PBTA
G6PC	NA	PBTA
LOC107984399	NA	PBTA
RPL21P124	NA	PBTA
LOC101929106	NA	PBTA
TTC25	NA	PBTA
LOC100420864	NA	PBTA
LOC642484	NA	PBTA
LOC100422263	NA	PBTA
LOC101929598	NA	PBTA
RPL8P4	NA	PBTA
RPS17P12	NA	PBTA
LOC100422300	NA	PBTA
RPS10P15	NA	PBTA
RPL31P39	NA	PBTA
RPS2P31	NA	PBTA
RPL31P37	NA	PBTA
RPL36P7	NA	PBTA
RPL31P18	NA	PBTA
RPS12P29	NA	PBTA
LOC220729	NA	PBTA
LOC100131685	NA	PBTA
LOC105371730	NA	PBTA
RPS15AP35	NA	PBTA
LOC107985075	NA	PBTA
LOC101928254	NA	PBTA
RPL15P11	NA	PBTA
RPL18AP9	NA	PBTA
LOC392787	NA	PBTA
RPL18P5	NA	PBTA
RPL31P36	NA	PBTA
LOC101928782	NA	PBTA
LOC101927839	NA	PBTA
RPS8P1	NA	PBTA
LOC105377003	NA	PBTA
RPL14P2	NA	PBTA
LOC100506937	NA	PBTA
RPS10P10	NA	PBTA
LOC105378044	NA	PBTA
RPL36AP17	NA	PBTA
LOC100506682	NA	PBTA
LOC644909	NA	PBTA
LOC100422325	NA	PBTA
RPL31P19	NA	PBTA
RPL31P22	NA	PBTA
LOC105371485	NA	PBTA
RPS3P3	NA	PBTA
LOC100131635	NA	PBTA
RPS24P10	NA	PBTA
LOC101928739	NA	PBTA
LOC100128325	NA	PBTA
RPL17P28	NA	PBTA
RPL19P2	NA	PBTA
RPL6P19	NA	PBTA
RPL34P11	NA	PBTA
LOC648442	NA	PBTA
LOC284191	NA	PBTA
LOC100421782	NA	PBTA
LOC100420939	NA	PBTA
RPS16P4	NA	PBTA
LOC101928475	NA	PBTA
LOC100419436	NA	PBTA
LOC339260	NA	PBTA
LOC107985040	NA	PBTA
LOC100996842	NA	PBTA
RPL27P11	NA	PBTA
LOC107986032	NA	PBTA
LOC349160	NA	PBTA
LOC100505782	NA	PBTA
RPL18P4	NA	PBTA
RPS15AP23	NA	PBTA
LOC107984969	NA	PBTA
HGC6.3	NA	PBTA
RPS14P10	NA	PBTA
LOC100421238	NA	PBTA
EEF1A1P23	NA	PBTA
LOC100418888	NA	PBTA
RPS15AP22	NA	PBTA
RPL34P10	NA	PBTA
RPL27P9	NA	PBTA
RPL17P16	NA	PBTA
RPL24P6	NA	PBTA
RPS8P5	NA	PBTA
LOC101929653	NA	PBTA
LOC102724434	NA	PBTA
LOC100131216	NA	PBTA
LOC100128164	NA	PBTA
RPS2P47	NA	PBTA
RPL34P30	NA	PBTA
RPL7AP67	NA	PBTA
RPL21P96	NA	PBTA
RPL9P22	NA	PBTA
RPL6P26	NA	PBTA
RPL21P125	NA	PBTA
LOC100506489	NA	PBTA
RPL18P8	NA	PBTA
RPS21P6	NA	PBTA
LOC105375483	NA	PBTA
LOC105371430	NA	PBTA
LOC100421672	NA	PBTA
LOC107986039	NA	PBTA
SDHAP2	NA	PBTA
LOC100418961	NA	PBTA
RPL7AP54	NA	PBTA
RPS17P3	NA	PBTA
RPL17P27	NA	PBTA
LOC101929054	NA	PBTA
RPS27P28	NA	PBTA
RPS6P17	NA	PBTA
LOC101559451	NA	PBTA
RPLP0P8	NA	PBTA
LOC101929538	NA	PBTA
LOC100507283	NA	PBTA
LOC101929295	NA	PBTA
LOC100506282	NA	PBTA
LOC101928847	NA	PBTA
LOC105371814	NA	PBTA
LOC100288866	NA	PBTA
LOC101929340	NA	PBTA
LOC105371824	NA	PBTA
LOC101929227	NA	PBTA
LOC100420534	NA	PBTA
LOC101927253	NA	PBTA
LOC101926993	NA	PBTA
LOC101929427	NA	PBTA
LOC100420800	NA	PBTA
LOC101928535	NA	PBTA
LOC102724301	NA	PBTA
LOC100421985	NA	PBTA
LOC643381	NA	PBTA
LOC101929473	NA	PBTA
LOC101928424	NA	PBTA
LOC100289416	NA	PBTA
HMGB3P25	NA	PBTA
LOC105369519	NA	PBTA
LOC100132078	NA	PBTA
LOC101929089	NA	PBTA
LOC102723838	NA	PBTA
LOC403312	NA	PBTA
LOC100130203	NA	PBTA
LOC100420801	NA	PBTA
LOC390251	NA	PBTA
LOC105369438	NA	PBTA
LOC101928940	NA	PBTA
LOC100421658	NA	PBTA
LOC105369507	NA	PBTA
LOC100422382	NA	PBTA
LOC100132172	NA	PBTA
LOC100652999	NA	PBTA
LOC649133	NA	PBTA
LOC100288728	NA	PBTA
LOC100130950	NA	PBTA
LOC101927727	NA	PBTA
LOC105371592	NA	PBTA
LOC105371508	NA	PBTA
LOC100128007	NA	PBTA
LOC101927060	NA	PBTA
LOC101927911	NA	PBTA
LOC101928266	NA	PBTA
THCAT158	NA	PBTA
LOC105372035	NA	PBTA
LOC101927539	NA	PBTA
LOC105372041	NA	PBTA
LOC100132647	NA	PBTA
LOC390846	NA	PBTA
LOC100421028	NA	PBTA
LOC100129135	NA	PBTA
LOC104968399	NA	PBTA
LOC100418959	NA	PBTA
LOC100129878	NA	PBTA
LOC105372179	NA	PBTA
LOC102724532	NA	PBTA
LOC101927188	NA	PBTA
LOC100422274	NA	PBTA
LOC100131011	NA	PBTA
LOC100128006	NA	PBTA
LOC643542	NA	PBTA
LOC100421257	NA	PBTA
LOC100422053	NA	PBTA
LOC100421100	NA	PBTA
LOC101927557	NA	PBTA
LOC100287539	NA	PBTA
LOC101927666	NA	PBTA
LOC105371967	NA	PBTA
LOC100421165	NA	PBTA
MGC12916	NA	PBTA
STX18P1	NA	PBTA
LOC108783654	NA	PBTA
LOC112268408	NA	PBTA
LOC105372069	NA	PBTA
LOC100505549	NA	PBTA
LOC339192	NA	PBTA
LOC105372068	NA	PBTA
LOC101927322	NA	PBTA
LOC101060119	NA	PBTA
LOC105371795	NA	PBTA
LOC100422497	NA	PBTA
SCARNA17	NA	PBTA
LOC107985164	NA	PBTA
LINC02072	NA	PBTA
RPL10AP13	NA	PBTA
LOC105371789	NA	PBTA
LOC105372143	NA	PBTA
LOC107985131	NA	PBTA
LOC100132686	NA	PBTA
LOC152048	NA	PBTA
LOC100420680	NA	PBTA
EIF3EP4	NA	PBTA
RNPC3P1	NA	PBTA
LOC100419058	NA	PBTA
LOC107986163	NA	PBTA
LOC105375519	NA	PBTA
FGFR3P2	NA	PBTA
RPS2P49	NA	PBTA
LOC100420802	NA	PBTA
RPS2P50	NA	PBTA
LOC100419830	NA	PBTA
LOC101929494	NA	PBTA
RPL18AP12	NA	PBTA
FGFR3P4	NA	PBTA
REXO1L2P	NA	PBTA
TERC	NA	PBTA
LOC100420803	NA	PBTA
LOC100421674	NA	PBTA
LOC729998	NA	PBTA
TRBV6-3	NA	PBTA
LOC101929130	NA	PBTA
CXorf56	NA	PBTA
FLJ33534	NA	PBTA
LOC541473	NA	PBTA
MAP11	NA	PBTA
ARMC4	NA	PBTA
FLJ20712	NA	PBTA
ATP5MD	NA	PBTA
LOC100288208	NA	PBTA
LOC100129540	NA	PBTA
LOC284241	NA	PBTA
RPL31P38	NA	PBTA
LOC100128310	NA	PBTA
ACTL10	NA	PBTA
LOC401589	NA	PBTA
LOC100288637	NA	PBTA
GAGE2B	NA	PBTA
LOC441239	NA	PBTA
RPS2P40	NA	PBTA
LOC340268	NA	PBTA
LOC100422622	NA	PBTA
LOC100130587	NA	PBTA
LOC100287792	NA	PBTA
LOC284788	NA	PBTA
LOC389602	NA	PBTA
LOC101927533	NA	PBTA
LOC440040	NA	PBTA
LOC107984285	NA	PBTA
LOC107985122	NA	PBTA
LOC339803	NA	PBTA
LOC729141	NA	PBTA
RPL36P12	NA	PBTA
LOC401703	NA	PBTA
RPL7AP39	NA	PBTA
RPL31P51	NA	PBTA
RPS12P25	NA	PBTA
RPL7AP43	NA	PBTA
RPL18AP10	NA	PBTA
RPL7AP41	NA	PBTA
RPL7AP62	NA	PBTA
RPL31P10	NA	PBTA
LOC100130691	NA	PBTA
RPS15P7	NA	PBTA
LOC100420466	NA	PBTA
LOC441204	NA	PBTA
LOC441666	NA	PBTA
GAGE4	NA	PBTA
LOC100419570	NA	PBTA
RPS2P54	NA	PBTA
LINC00548	NA	PBTA
LOC100506302	NA	PBTA
LOC102723968	NA	PBTA
LOC100631243	NA	PBTA
LOC105375614	NA	PBTA
LOC102724719	NA	PBTA
LOC100505716	NA	PBTA
LOC646588	NA	PBTA
LOC101928012	NA	PBTA
LOC643172	NA	PBTA
LOC100419642	NA	PBTA
LOC105375267	NA	PBTA
LOC101929452	NA	PBTA
LOC100131785	NA	PBTA
LOC392027	NA	PBTA
LOC112268410	NA	PBTA
LOC101927420	NA	PBTA
LOC100129175	NA	PBTA
LOC105376453	NA	PBTA
LOC317727	NA	PBTA
LOC101927635	NA	PBTA
LOC105378328	NA	PBTA
LOC100533848	NA	PBTA
RPL7AP40	NA	PBTA
LOC101929662	NA	PBTA
RPL21P72	NA	PBTA
LOC149935	NA	PBTA
GAGE2E	NA	PBTA
LOC100144595	NA	PBTA
LOC442517	NA	PBTA
LOC728307	NA	PBTA
LOC101930421	NA	PBTA
LOC102724849	NA	PBTA
LOC102723427	NA	PBTA
RPS2P30	NA	PBTA
LOC100132669	NA	PBTA
LOC100419812	NA	PBTA
RPL36AP27	NA	PBTA
LOC100631258	NA	PBTA
LOC105375589	NA	PBTA
LOC100506474	NA	PBTA
LOC105375304	NA	PBTA
LOC729254	NA	PBTA
LOC101927769	NA	PBTA
LOC100421009	NA	PBTA
LOC101929073	NA	PBTA
LOC101929551	NA	PBTA
RPL13AP16	NA	PBTA
LOC101929574	NA	PBTA
LOC100420647	NA	PBTA
LOC102725191	NA	PBTA
LINC00619	NA	PBTA
LOC105375341	NA	PBTA
LOC100505774	NA	PBTA
LOC100132762	NA	PBTA
LOC105373757	NA	PBTA
LOC101928222	NA	PBTA
LOC100506725	NA	PBTA
LOC100132202	NA	PBTA
HMGN1P23	NA	PBTA
LOC100420572	NA	PBTA
LOC100420226	NA	PBTA
LOC100131425	NA	PBTA
LOC283038	NA	PBTA
LOC338963	NA	PBTA
LOC101928733	NA	PBTA
RPL7AP12	NA	PBTA
LINC01317	NA	PBTA
RPL37AP6	NA	PBTA
LOC101927692	NA	PBTA
LOC100506405	NA	PBTA
LOC100419679	NA	PBTA
LOC101927159	NA	PBTA
LOC100421387	NA	PBTA
GS1-124K5.11	NA	PBTA
LOC101928994	NA	PBTA
LOC102031319	NA	PBTA
LOC100419859	NA	PBTA
LOC100130731	NA	PBTA
LOC101927745	NA	PBTA
LOC101927948	NA	PBTA
LOC100421122	NA	PBTA
LOC100506274	NA	PBTA
LOC100420540	NA	PBTA
LOC101927762	NA	PBTA
LOC100419784	NA	PBTA
RPL26P22	NA	PBTA
LOC100287704	NA	PBTA
LOC100418885	NA	PBTA
LOC105375556	NA	PBTA
RPL26P32	NA	PBTA
GOLGA6L17P	NA	PBTA
LOC100505664	NA	PBTA
LOC101928336	NA	PBTA
LOC100419513	NA	PBTA
LINC00595	NA	PBTA
LOC100286962	NA	PBTA
LOC105375266	NA	PBTA
LOC284798	NA	PBTA
LOC101927354	NA	PBTA
RPS16P6	NA	PBTA
LOC107985432	NA	PBTA
LOC101060199	NA	PBTA
LOC100129276	NA	PBTA
RPL18AP6	NA	PBTA
LOC644456	NA	PBTA
LOC101927377	NA	PBTA
LOC101927884	NA	PBTA
LOC100422519	NA	PBTA
LOC643348	NA	PBTA
LOC100131264	NA	PBTA
RPL31P34	NA	PBTA
LOC105375224	NA	PBTA
LOC440910	NA	PBTA
LOC100132215	NA	PBTA
LOC105373524	NA	PBTA
LOC105373805	NA	PBTA
LOC730100	NA	PBTA
LOC102724323	NA	PBTA
LOC107985629	NA	PBTA
RPL26P24	NA	PBTA
VN1R30P	NA	PBTA
LOC112268441	NA	PBTA
LOC100131736	NA	PBTA
LOC100288724	NA	PBTA
LOC101928386	NA	PBTA
RPL23P7	NA	PBTA
LOC100289656	NA	PBTA
LOC100289473	NA	PBTA
C10orf126	NA	PBTA
LOC101926943	NA	PBTA
LOC100506178	NA	PBTA
LOC100859919	NA	PBTA
LOC105378499	NA	PBTA
LOC101929413	NA	PBTA
LOC100533634	NA	PBTA
LOC100287498	NA	PBTA
LOC100129434	NA	PBTA
LOC101928401	NA	PBTA
LOC100130849	NA	PBTA
LOC729532	NA	PBTA
LOC100128317	NA	PBTA
LOC730338	NA	PBTA
LOC100420869	NA	PBTA
LOC105376748	NA	PBTA
LOC100421870	NA	PBTA
LOC100506289	NA	PBTA
LINC00367	NA	PBTA
LOC100506098	NA	PBTA
LOC101928834	NA	PBTA
LOC105375297	NA	PBTA
LOC105378311	NA	PBTA
LOC101927914	NA	PBTA
LOC149844	NA	PBTA
LOC101926913	NA	PBTA
RPL7AP42	NA	PBTA
LOC101929022	NA	PBTA
USP27X-AS1	NA	PBTA
LOC100129484	NA	PBTA
RPL26P23	NA	PBTA
RPS21P7	NA	PBTA
LOC101927870	NA	PBTA
RPL23AP51	NA	PBTA
RPL15P16	NA	PBTA
RPL17P48	NA	PBTA
LOC101927378	NA	PBTA
LOC105378318	NA	PBTA
LOC105372672	NA	PBTA
LOC105370105	NA	PBTA
LOC442292	NA	PBTA
LOC100419447	NA	PBTA
LOC100419512	NA	PBTA
LOC729815	NA	PBTA
LOC100128334	NA	PBTA
LOC101927661	NA	PBTA
RPL13P14	NA	PBTA
LOC100419685	NA	PBTA
LOC112268411	NA	PBTA
LOC105373525	NA	PBTA
LOC100130881	NA	PBTA
LOC100419562	NA	PBTA
LOC107984360	NA	PBTA
GAGE2C	NA	PBTA
LOC101927476	NA	PBTA
LOC84214	NA	PBTA
LOC112267990	NA	PBTA
LOC100631242	NA	PBTA
RPL9P19	NA	PBTA
LOC101929532	NA	PBTA
LOC729126	NA	PBTA
RPL6P20	NA	PBTA
LOC100967223	NA	PBTA
LOC101927964	NA	PBTA
LOC100129456	NA	PBTA
LOC105375166	NA	PBTA
LOC100996696	NA	PBTA
LOC100130121	NA	PBTA
LOC105374461	NA	PBTA
LOC112267897	NA	PBTA
LOC105373876	NA	PBTA
RPL9P8	NA	PBTA
RPL21P74	NA	PBTA
LOC100421386	NA	PBTA
LOC105378464	NA	PBTA
RPL14P4	NA	PBTA
LOC645202	NA	PBTA
LOC100421336	NA	PBTA
RPS15AP31	NA	PBTA
LOC646938	NA	PBTA
LOC101927760	NA	PBTA
RPL21P105	NA	PBTA
RPL13AP21	NA	PBTA
RPL21P97	NA	PBTA
RPL37P20	NA	PBTA
LOC100289561	NA	PBTA
RPL36P15	NA	PBTA
RPL21P117	NA	PBTA
RPL19P17	NA	PBTA
RPL17P38	NA	PBTA
RPL31P6	NA	PBTA
RPS20P28	NA	PBTA
RPL34P24	NA	PBTA
RPS13P7	NA	PBTA
RPS2P38	NA	PBTA
RPL7AP55	NA	PBTA
RPL36AP38	NA	PBTA
RPL31P46	NA	PBTA
LOC100420551	NA	PBTA
RPS6P1	NA	PBTA
RPL21P94	NA	PBTA
RPS6P19	NA	PBTA
LOC101927974	NA	PBTA
RPL21P95	NA	PBTA
RPS20P29	NA	PBTA
RPL9P24	NA	PBTA
LOC644090	NA	PBTA
LINC02677	NA	PBTA
RPL31P55	NA	PBTA
RPS13P8	NA	PBTA
RPL37AP9	NA	PBTA
RPL21P100	NA	PBTA
RPL18P9	NA	PBTA
RPL21P14	NA	PBTA
RPL9P26	NA	PBTA
RPS20P30	NA	PBTA
RPL21P98	NA	PBTA
RPS15P8	NA	PBTA
RPS26P46	NA	PBTA
RPL31P48	NA	PBTA
RPL34P32	NA	PBTA
RPL13AP22	NA	PBTA
LOC100420863	NA	PBTA
CCZ1P	NA	PBTA
RPL36AP49	NA	PBTA
RPL21P114	NA	PBTA
RPL15P17	NA	PBTA
RPS2P42	NA	PBTA
RPS2P37	NA	PBTA
RPL9P27	NA	PBTA
RPL26P33	NA	PBTA
LOC105373416	NA	PBTA
RPL36AP37	NA	PBTA
RPLP2P4	NA	PBTA
RPL21P128	NA	PBTA
LOC155060	NA	PBTA
RPL21P102	NA	PBTA
RPLP0P10	NA	PBTA
LOC283387	NA	PBTA
LOC101929076	NA	PBTA
LOC101928725	NA	PBTA
LOC101928053	NA	PBTA
LOC645485	NA	PBTA
LOC101928002	NA	PBTA
LOC100507250	NA	PBTA
LOC283214	NA	PBTA
LOC283731	NA	PBTA
LOC105370027	NA	PBTA
PPIP5K1P1	NA	PBTA
LOC101928174	NA	PBTA
LOC107987327	NA	PBTA
LOC101927495	NA	PBTA
LOC100240735	NA	PBTA
LOC105369187	NA	PBTA
LOC105370401	NA	PBTA
LOC100128494	NA	PBTA
LOC100506258	NA	PBTA
RNU7-68P	NA	PBTA
LOC154761	NA	PBTA
LOC100419574	NA	PBTA
LOC100128210	NA	PBTA
LOC100421094	NA	PBTA
LOC100130268	NA	PBTA
LOC100133315	NA	PBTA
LOC646112	NA	PBTA
LOC100507384	NA	PBTA
LOC100506675	NA	PBTA
LOC728975	NA	PBTA
LOC100129607	NA	PBTA
LOC100420018	NA	PBTA
LOC643709	NA	PBTA
LOC105376654	NA	PBTA
GLULP2	NA	PBTA
LOC100287896	NA	PBTA
LOC100420020	NA	PBTA
LOC100422398	NA	PBTA
LOC100420019	NA	PBTA
LOC283299	NA	PBTA
LOC112268389	NA	PBTA
LOC101928896	NA	PBTA
LOC100533706	NA	PBTA
LOC101928837	NA	PBTA
LOC105369362	NA	PBTA
LOC283194	NA	PBTA
LOC100421558	NA	PBTA
LOC171391	NA	PBTA
LOC101928894	NA	PBTA
LOC105369391	NA	PBTA
LOC100420122	NA	PBTA
LOC100422399	NA	PBTA
LOC401677	NA	PBTA
LOC107984367	NA	PBTA
LOC102724064	NA	PBTA
LOC101928008	NA	PBTA
LOC646801	NA	PBTA
LOC645397	NA	PBTA
LOC101928069	NA	PBTA
LOC100507144	NA	PBTA
LOC100420899	NA	PBTA
LOC101927531	NA	PBTA
LOC102723544	NA	PBTA
LOC100419932	NA	PBTA
LOC100419928	NA	PBTA
LOC100421201	NA	PBTA
LOC101928416	NA	PBTA
LOC121296	NA	PBTA
LOC390282	NA	PBTA
LOC107984450	NA	PBTA
LOC100127954	NA	PBTA
PSMC6P2	NA	PBTA
LOC100131779	NA	PBTA
CACNA1C-IT2	NA	PBTA
LOC101928441	NA	PBTA
LOC100419700	NA	PBTA
LOC105369728	NA	PBTA
LOC100420983	NA	PBTA
LOC100506691	NA	PBTA
LOC374443	NA	PBTA
LOC100996333	NA	PBTA
LOC100421202	NA	PBTA
LOC100420580	NA	PBTA
LOC100420583	NA	PBTA
LOC105369332	NA	PBTA
LOC100421622	NA	PBTA
LOC100996671	NA	PBTA
LOC100130111	NA	PBTA
LOC102724020	NA	PBTA
LOC105370024	NA	PBTA
TAS2R18P	NA	PBTA
LOC105369614	NA	PBTA
LOC100420119	NA	PBTA
LOC100287837	NA	PBTA
LOC102724421	NA	PBTA
LOC100287148	NA	PBTA
LOC100129078	NA	PBTA
LOC100506606	NA	PBTA
LOC100506551	NA	PBTA
LOC196469	NA	PBTA
LOC105369911	NA	PBTA
PGBD3P1	NA	PBTA
LOC283335	NA	PBTA
LOC100128248	NA	PBTA
LOC644746	NA	PBTA
LOC105369748	NA	PBTA
LOC100420981	NA	PBTA
LOC100287944	NA	PBTA
LOC100421126	NA	PBTA
LOC101927318	NA	PBTA
VN1R57P	NA	PBTA
LOC400036	NA	PBTA
LOC100287355	NA	PBTA
LOC100505978	NA	PBTA
LOC100419293	NA	PBTA
LOC100420011	NA	PBTA
LOC100506911	NA	PBTA
LOC100127978	NA	PBTA
LOC400026	NA	PBTA
LOC101059974	NA	PBTA
LOC101929058	NA	PBTA
LOC100294713	NA	PBTA
LOC641695	NA	PBTA
LOC105369760	NA	PBTA
LOC102724178	NA	PBTA
LOC101928937	NA	PBTA
LOC105369779	NA	PBTA
LOC101060021	NA	PBTA
LOC100420186	NA	PBTA
LOC101929162	NA	PBTA
LOC102724050	NA	PBTA
LOC100129589	NA	PBTA
LOC100506869	NA	PBTA
LOC105369980	NA	PBTA
LOC100132126	NA	PBTA
LOC101928731	NA	PBTA
LOC100128674	NA	PBTA
LOC101927267	NA	PBTA
LOC105369921	NA	PBTA
LOC100652792	NA	PBTA
RPL26P5	NA	PBTA
LOC100419912	NA	PBTA
LOC105369203	NA	PBTA
LOC104613533	NA	PBTA
LOC100289091	NA	PBTA
LOC101929586	NA	PBTA
LOC105370802	NA	PBTA
LOC645405	NA	PBTA
LOC105371022	NA	PBTA
LOC440300	NA	PBTA
LOC100420707	NA	PBTA
LOC101928988	NA	PBTA
LOC101929457	NA	PBTA
LOC105370854	NA	PBTA
RLIMP3	NA	PBTA
LOC107984761	NA	PBTA
LOC105371006	NA	PBTA
LOC105370906	NA	PBTA
LOC101929439	NA	PBTA
LOC145694	NA	PBTA
LOC100421087	NA	PBTA
LOC101928414	NA	PBTA
LOC102723335	NA	PBTA
LOC101927310	NA	PBTA
LOC101927751	NA	PBTA
PHF5HP	NA	PBTA
LOC102724452	NA	PBTA
LOC100288241	NA	PBTA
LOC105370954	NA	PBTA
LOC100128108	NA	PBTA
LOC400347	NA	PBTA
LOC105370969	NA	PBTA
LOC100131315	NA	PBTA
LOC100419366	NA	PBTA
FDPSP9	NA	PBTA
LOC283710	NA	PBTA
LOC112267983	NA	PBTA
LOC100422492	NA	PBTA
LOC105373383	NA	PBTA
LOC101927402	NA	PBTA
LOC646665	NA	PBTA
LOC100653233	NA	PBTA
LOC105376731	NA	PBTA
LOC101927410	NA	PBTA
LOC100996670	NA	PBTA
LOC103344931	NA	PBTA
LOC105370829	NA	PBTA
LOC100422491	NA	PBTA
LOC105370941	NA	PBTA
LOC101928618	NA	PBTA
LOC101059997	NA	PBTA
LOC339298	NA	PBTA
LOC100505797	NA	PBTA
LINC00909	NA	PBTA
LOC100419894	NA	PBTA
LOC101927989	NA	PBTA
LOC100192426	NA	PBTA
LINC00908	NA	PBTA
LOC101927571	NA	PBTA
LOC100533852	NA	PBTA
HMGB3P28	NA	PBTA
LOC100131496	NA	PBTA
LOC644656	NA	PBTA
LOC112268269	NA	PBTA
LOC375196	NA	PBTA
LOC100420250	NA	PBTA
RPARP-AS1	NA	PBTA
LOC100533631	NA	PBTA
LOC100419713	NA	PBTA
XIAPP1	NA	PBTA
LOC100419644	NA	PBTA
CHCHD4P1	NA	PBTA
LOC100421651	NA	PBTA
LETM1P1	NA	PBTA
LOC100422559	NA	PBTA
LOC100420545	NA	PBTA
EIF2AP3	NA	PBTA
HMGB1P43	NA	PBTA
LOC100420775	NA	PBTA
MARK2P7	NA	PBTA
LOC101930085	NA	PBTA
LOC101927811	NA	PBTA
LOC100419701	NA	PBTA
LOC100422418	NA	PBTA
LOC107984208	NA	PBTA
LOC100420205	NA	PBTA
LOC100421901	NA	PBTA
LOC101929308	NA	PBTA
LOC100131557	NA	PBTA
EIF2AP2	NA	PBTA
EIF2AP1	NA	PBTA
LOC100420430	NA	PBTA
LOC100421347	NA	PBTA
LOC100421527	NA	PBTA
LOC780529	NA	PBTA
AGAP11	NA	PBTA
LOC105374758	NA	PBTA
LOC642361	NA	PBTA
LOC100506497	NA	PBTA
LOC441242	NA	PBTA
LOC105369201	NA	PBTA
LOC101929657	NA	PBTA
LOC100419774	NA	PBTA
