Gene_Ensembl_ID	current_dataset	previous_dataset
ENSG00000222958	NA	PBTA
ENSG00000207752	NA	PBTA
ENSG00000208009	NA	PBTA
ENSG00000252903	NA	PBTA
ENSG00000206775	NA	PBTA
ENSG00000212270	NA	PBTA
ENSG00000212377	NA	PBTA
ENSG00000209702	NA	PBTA
ENSG00000212302	NA	PBTA
ENSG00000263892	NA	PBTA
ENSG00000211582	NA	PBTA
ENSG00000278265	NA	PBTA
ENSG00000275166	NA	PBTA
ENSG00000207811	NA	PBTA
ENSG00000206758	NA	PBTA
ENSG00000251834	NA	PBTA
ENSG00000265145	NA	PBTA
ENSG00000222644	NA	PBTA
ENSG00000215973	NA	PBTA
ENSG00000278851	NA	PBTA
ENSG00000253021	NA	PBTA
ENSG00000275259	NA	PBTA
ENSG00000207414	NA	PBTA
ENSG00000212618	NA	PBTA
ENSG00000253072	NA	PBTA
ENSG00000264292	NA	PBTA
ENSG00000273830	NA	PBTA
ENSG00000283676	NA	PBTA
ENSG00000207991	NA	PBTA
ENSG00000201815	NA	PBTA
ENSG00000222869	NA	PBTA
ENSG00000265465	NA	PBTA
ENSG00000252366	NA	PBTA
ENSG00000274617	NA	PBTA
ENSG00000275656	NA	PBTA
ENSG00000212158	NA	PBTA
ENSG00000212532	NA	PBTA
ENSG00000266458	NA	PBTA
ENSG00000266329	NA	PBTA
ENSG00000199634	NA	PBTA
ENSG00000264814	NA	PBTA
ENSG00000223064	NA	PBTA
ENSG00000263932	NA	PBTA
ENSG00000277264	NA	PBTA
ENSG00000216009	NA	PBTA
ENSG00000277120	NA	PBTA
ENSG00000265957	NA	PBTA
ENSG00000266463	NA	PBTA
ENSG00000221697	NA	PBTA
ENSG00000252686	NA	PBTA
ENSG00000252945	NA	PBTA
ENSG00000276730	NA	PBTA
ENSG00000199260	NA	PBTA
ENSG00000278278	NA	PBTA
ENSG00000265370	NA	PBTA
ENSG00000207454	NA	PBTA
ENSG00000206766	NA	PBTA
ENSG00000275377	NA	PBTA
ENSG00000252628	NA	PBTA
ENSG00000200526	NA	PBTA
ENSG00000253064	NA	PBTA
ENSG00000265355	NA	PBTA
ENSG00000206722	NA	PBTA
ENSG00000266776	NA	PBTA
ENSG00000276169	NA	PBTA
ENSG00000252747	NA	PBTA
ENSG00000216031	NA	PBTA
ENSG00000275110	NA	PBTA
ENSG00000221445	NA	PBTA
ENSG00000199143	NA	PBTA
ENSG00000252866	NA	PBTA
ENSG00000202264	NA	PBTA
ENSG00000264357	NA	PBTA
ENSG00000199107	NA	PBTA
ENSG00000252013	NA	PBTA
ENSG00000200852	NA	PBTA
ENSG00000251785	NA	PBTA
ENSG00000200366	NA	PBTA
ENSG00000201642	NA	PBTA
ENSG00000255430	NA	PBTA
ENSG00000266594	NA	PBTA
ENSG00000212221	NA	PBTA
ENSG00000253097	NA	PBTA
ENSG00000199121	NA	PBTA
ENSG00000200650	NA	PBTA
ENSG00000251862	NA	PBTA
ENSG00000200812	NA	PBTA
ENSG00000264419	NA	PBTA
ENSG00000263762	NA	PBTA
ENSG00000266146	NA	PBTA
ENSG00000284031	NA	PBTA
ENSG00000207805	NA	PBTA
ENSG00000264141	NA	PBTA
ENSG00000264792	NA	PBTA
ENSG00000264563	NA	PBTA
ENSG00000206963	NA	PBTA
ENSG00000263752	NA	PBTA
ENSG00000253063	NA	PBTA
ENSG00000216077	NA	PBTA
ENSG00000273932	NA	PBTA
ENSG00000227108	NA	PBTA
ENSG00000278549	NA	PBTA
ENSG00000253820	NA	PBTA
ENSG00000265135	NA	PBTA
ENSG00000266124	NA	PBTA
ENSG00000207804	NA	PBTA
ENSG00000252074	NA	PBTA
ENSG00000270395	NA	PBTA
ENSG00000252031	NA	PBTA
ENSG00000252506	NA	PBTA
ENSG00000222488	NA	PBTA
ENSG00000264511	NA	PBTA
ENSG00000278223	NA	PBTA
ENSG00000277817	NA	PBTA
ENSG00000276181	NA	PBTA
ENSG00000266583	NA	PBTA
ENSG00000276270	NA	PBTA
ENSG00000264268	NA	PBTA
ENSG00000257366	NA	PBTA
ENSG00000265373	NA	PBTA
ENSG00000200898	NA	PBTA
ENSG00000201330	NA	PBTA
ENSG00000264037	NA	PBTA
ENSG00000274034	NA	PBTA
ENSG00000206686	NA	PBTA
ENSG00000200303	NA	PBTA
ENSG00000284195	NA	PBTA
ENSG00000266517	NA	PBTA
ENSG00000199092	NA	PBTA
ENSG00000263712	NA	PBTA
ENSG00000252067	NA	PBTA
ENSG00000275868	NA	PBTA
ENSG00000200974	NA	PBTA
ENSG00000283672	NA	PBTA
ENSG00000238590	NA	PBTA
ENSG00000199102	NA	PBTA
ENSG00000207298	NA	PBTA
ENSG00000264480	NA	PBTA
ENSG00000264585	NA	PBTA
ENSG00000199094	NA	PBTA
ENSG00000206747	NA	PBTA
ENSG00000199047	NA	PBTA
ENSG00000266745	NA	PBTA
ENSG00000253077	NA	PBTA
ENSG00000266417	NA	PBTA
ENSG00000277202	NA	PBTA
ENSG00000284553	NA	PBTA
ENSG00000264986	NA	PBTA
ENSG00000200733	NA	PBTA
ENSG00000207199	NA	PBTA
ENSG00000252408	NA	PBTA
ENSG00000266415	NA	PBTA
ENSG00000224219	NA	PBTA
ENSG00000276489	NA	PBTA
ENSG00000275770	NA	PBTA
ENSG00000263533	NA	PBTA
ENSG00000238365	NA	PBTA
ENSG00000277723	NA	PBTA
ENSG00000207994	NA	PBTA
ENSG00000208005	NA	PBTA
ENSG00000266019	NA	PBTA
ENSG00000263403	NA	PBTA
ENSG00000264661	NA	PBTA
ENSG00000275141	NA	PBTA
ENSG00000212446	NA	PBTA
ENSG00000266555	NA	PBTA
ENSG00000277889	NA	PBTA
ENSG00000207755	NA	PBTA
ENSG00000252532	NA	PBTA
ENSG00000278418	NA	PBTA
ENSG00000277904	NA	PBTA
ENSG00000264999	NA	PBTA
ENSG00000283656	NA	PBTA
ENSG00000202497	NA	PBTA
ENSG00000275107	NA	PBTA
ENSG00000253056	NA	PBTA
ENSG00000199350	NA	PBTA
ENSG00000266655	NA	PBTA
ENSG00000266758	NA	PBTA
ENSG00000199960	NA	PBTA
ENSG00000272036	NA	PBTA
ENSG00000263675	NA	PBTA
ENSG00000207065	NA	PBTA
ENSG00000263409	NA	PBTA
ENSG00000201326	NA	PBTA
ENSG00000252469	NA	PBTA
ENSG00000252156	NA	PBTA
ENSG00000265092	NA	PBTA
ENSG00000252125	NA	PBTA
ENSG00000223175	NA	PBTA
ENSG00000264157	NA	PBTA
ENSG00000201671	NA	PBTA
ENSG00000265483	NA	PBTA
ENSG00000265981	NA	PBTA
ENSG00000252183	NA	PBTA
ENSG00000266104	NA	PBTA
ENSG00000284035	NA	PBTA
ENSG00000252593	NA	PBTA
ENSG00000252030	NA	PBTA
ENSG00000266738	NA	PBTA
ENSG00000263600	NA	PBTA
ENSG00000265003	NA	PBTA
ENSG00000207639	NA	PBTA
ENSG00000199577	NA	PBTA
ENSG00000252943	NA	PBTA
ENSG00000199551	NA	PBTA
ENSG00000277698	NA	PBTA
ENSG00000206730	NA	PBTA
ENSG00000252833	NA	PBTA
ENSG00000253043	NA	PBTA
ENSG00000276765	NA	PBTA
ENSG00000278524	NA	PBTA
ENSG00000200213	NA	PBTA
ENSG00000252735	NA	PBTA
ENSG00000239030	NA	PBTA
ENSG00000252815	NA	PBTA
ENSG00000266107	NA	PBTA
ENSG00000251991	NA	PBTA
ENSG00000202024	NA	PBTA
ENSG00000207347	NA	PBTA
ENSG00000277888	NA	PBTA
ENSG00000251958	NA	PBTA
ENSG00000266668	NA	PBTA
ENSG00000266750	NA	PBTA
ENSG00000207598	NA	PBTA
ENSG00000276124	NA	PBTA
ENSG00000264004	NA	PBTA
ENSG00000251794	NA	PBTA
ENSG00000200986	NA	PBTA
ENSG00000278359	NA	PBTA
ENSG00000277057	NA	PBTA
ENSG00000206613	NA	PBTA
ENSG00000202445	NA	PBTA
ENSG00000278598	NA	PBTA
ENSG00000207654	NA	PBTA
ENSG00000251977	NA	PBTA
ENSG00000207364	NA	PBTA
ENSG00000238344	NA	PBTA
ENSG00000265507	NA	PBTA
ENSG00000275273	NA	PBTA
ENSG00000252363	NA	PBTA
ENSG00000252121	NA	PBTA
ENSG00000265291	NA	PBTA
ENSG00000216192	NA	PBTA
ENSG00000221214	NA	PBTA
ENSG00000276824	NA	PBTA
ENSG00000251931	NA	PBTA
ENSG00000252720	NA	PBTA
ENSG00000199489	NA	PBTA
ENSG00000284074	NA	PBTA
ENSG00000284047	NA	PBTA
ENSG00000264678	NA	PBTA
ENSG00000251914	NA	PBTA
ENSG00000264763	NA	PBTA
ENSG00000264737	NA	PBTA
ENSG00000252082	NA	PBTA
ENSG00000253066	NA	PBTA
ENSG00000204658	NA	PBTA
ENSG00000264493	NA	PBTA
ENSG00000201431	NA	PBTA
ENSG00000252373	NA	PBTA
ENSG00000251886	NA	PBTA
ENSG00000264119	NA	PBTA
ENSG00000201839	NA	PBTA
ENSG00000251880	NA	PBTA
ENSG00000221604	NA	PBTA
ENSG00000252424	NA	PBTA
ENSG00000284272	NA	PBTA
ENSG00000284062	NA	PBTA
ENSG00000264712	NA	PBTA
ENSG00000252684	NA	PBTA
ENSG00000276352	NA	PBTA
ENSG00000212407	NA	PBTA
ENSG00000201604	NA	PBTA
ENSG00000208004	NA	PBTA
ENSG00000252068	NA	PBTA
ENSG00000222230	NA	PBTA
ENSG00000277713	NA	PBTA
ENSG00000263372	NA	PBTA
ENSG00000266518	NA	PBTA
ENSG00000265422	NA	PBTA
ENSG00000275863	NA	PBTA
ENSG00000207712	NA	PBTA
ENSG00000284517	NA	PBTA
ENSG00000274390	NA	PBTA
ENSG00000211864	NA	PBTA
ENSG00000212146	NA	PBTA
ENSG00000266580	NA	PBTA
ENSG00000263978	NA	PBTA
ENSG00000212560	NA	PBTA
ENSG00000221641	NA	PBTA
ENSG00000264136	NA	PBTA
ENSG00000251875	NA	PBTA
ENSG00000270824	NA	PBTA
ENSG00000208023	NA	PBTA
ENSG00000275967	NA	PBTA
ENSG00000235301	NA	PBTA
ENSG00000206882	NA	PBTA
ENSG00000264226	NA	PBTA
ENSG00000264534	NA	PBTA
ENSG00000211832	NA	PBTA
ENSG00000238704	NA	PBTA
ENSG00000206889	NA	PBTA
ENSG00000264741	NA	PBTA
ENSG00000266852	NA	PBTA
ENSG00000199069	NA	PBTA
ENSG00000207978	NA	PBTA
ENSG00000201135	NA	PBTA
ENSG00000201242	NA	PBTA
ENSG00000202242	NA	PBTA
ENSG00000283419	NA	PBTA
ENSG00000252385	NA	PBTA
ENSG00000221039	NA	PBTA
ENSG00000277842	NA	PBTA
ENSG00000228985	NA	PBTA
ENSG00000264824	NA	PBTA
ENSG00000276598	NA	PBTA
ENSG00000272393	NA	PBTA
ENSG00000266226	NA	PBTA
ENSG00000264536	NA	PBTA
ENSG00000252395	NA	PBTA
ENSG00000249446	NA	PBTA
ENSG00000199286	NA	PBTA
ENSG00000238406	NA	PBTA
ENSG00000223217	NA	PBTA
ENSG00000201700	NA	PBTA
ENSG00000265028	NA	PBTA
ENSG00000222407	NA	PBTA
ENSG00000283326	NA	PBTA
ENSG00000280082	NA	PBTA
ENSG00000200102	NA	PBTA
ENSG00000284158	NA	PBTA
ENSG00000207646	NA	PBTA
ENSG00000238419	NA	PBTA
ENSG00000265247	NA	PBTA
ENSG00000252200	NA	PBTA
ENSG00000253067	NA	PBTA
ENSG00000264452	NA	PBTA
ENSG00000266692	NA	PBTA
ENSG00000272262	NA	PBTA
ENSG00000252263	NA	PBTA
ENSG00000252545	NA	PBTA
ENSG00000199453	NA	PBTA
ENSG00000252909	NA	PBTA
ENSG00000201050	NA	PBTA
ENSG00000266188	NA	PBTA
ENSG00000252066	NA	PBTA
ENSG00000276162	NA	PBTA
ENSG00000207960	NA	PBTA
ENSG00000244253	NA	PBTA
ENSG00000201001	NA	PBTA
ENSG00000275711	NA	PBTA
ENSG00000266802	NA	PBTA
ENSG00000252475	NA	PBTA
ENSG00000199025	NA	PBTA
ENSG00000283673	NA	PBTA
ENSG00000284180	NA	PBTA
ENSG00000252783	NA	PBTA
ENSG00000239320	NA	PBTA
ENSG00000264390	NA	PBTA
ENSG00000251804	NA	PBTA
ENSG00000221263	NA	PBTA
ENSG00000238509	NA	PBTA
ENSG00000207135	NA	PBTA
ENSG00000221331	NA	PBTA
ENSG00000283793	NA	PBTA
ENSG00000221036	NA	PBTA
ENSG00000252046	NA	PBTA
ENSG00000265258	NA	PBTA
ENSG00000206709	NA	PBTA
ENSG00000252033	NA	PBTA
ENSG00000283160	NA	PBTA
ENSG00000199739	NA	PBTA
ENSG00000264857	NA	PBTA
ENSG00000264703	NA	PBTA
ENSG00000263987	NA	PBTA
ENSG00000252590	NA	PBTA
ENSG00000210741	NA	PBTA
ENSG00000207938	NA	PBTA
ENSG00000201687	NA	PBTA
ENSG00000263643	NA	PBTA
ENSG00000207807	NA	PBTA
ENSG00000212215	NA	PBTA
ENSG00000222427	NA	PBTA
ENSG00000284324	NA	PBTA
ENSG00000199130	NA	PBTA
ENSG00000266564	NA	PBTA
ENSG00000201392	NA	PBTA
ENSG00000275662	NA	PBTA
ENSG00000238966	NA	PBTA
ENSG00000252170	NA	PBTA
ENSG00000265561	NA	PBTA
ENSG00000201713	NA	PBTA
ENSG00000238829	NA	PBTA
ENSG00000263800	NA	PBTA
ENSG00000207932	NA	PBTA
ENSG00000201341	NA	PBTA
ENSG00000239189	NA	PBTA
ENSG00000265924	NA	PBTA
ENSG00000266760	NA	PBTA
ENSG00000199986	NA	PBTA
ENSG00000222178	NA	PBTA
ENSG00000283471	NA	PBTA
ENSG00000251907	NA	PBTA
ENSG00000284518	NA	PBTA
ENSG00000207550	NA	PBTA
ENSG00000278799	NA	PBTA
ENSG00000264319	NA	PBTA
ENSG00000212314	NA	PBTA
ENSG00000212040	NA	PBTA
ENSG00000199390	NA	PBTA
ENSG00000199702	NA	PBTA
ENSG00000252073	NA	PBTA
ENSG00000252499	NA	PBTA
ENSG00000221052	NA	PBTA
ENSG00000200875	NA	PBTA
ENSG00000265089	NA	PBTA
ENSG00000281780	NA	PBTA
ENSG00000252521	NA	PBTA
ENSG00000252530	NA	PBTA
ENSG00000253808	NA	PBTA
ENSG00000265606	NA	PBTA
ENSG00000272460	NA	PBTA
ENSG00000251878	NA	PBTA
ENSG00000275449	NA	PBTA
ENSG00000199903	NA	PBTA
ENSG00000200224	NA	PBTA
ENSG00000264014	NA	PBTA
ENSG00000199075	NA	PBTA
ENSG00000207754	NA	PBTA
ENSG00000264101	NA	PBTA
ENSG00000271003	NA	PBTA
ENSG00000266015	NA	PBTA
ENSG00000252979	NA	PBTA
ENSG00000264402	NA	PBTA
ENSG00000222418	NA	PBTA
ENSG00000251843	NA	PBTA
ENSG00000252603	NA	PBTA
ENSG00000223258	NA	PBTA
ENSG00000222246	NA	PBTA
ENSG00000252568	NA	PBTA
ENSG00000208027	NA	PBTA
ENSG00000201780	NA	PBTA
ENSG00000283971	NA	PBTA
ENSG00000264947	NA	PBTA
ENSG00000251702	NA	PBTA
ENSG00000200206	NA	PBTA
ENSG00000200891	NA	PBTA
ENSG00000200897	NA	PBTA
ENSG00000200999	NA	PBTA
ENSG00000201502	NA	PBTA
ENSG00000201666	NA	PBTA
ENSG00000283416	NA	PBTA
ENSG00000263681	NA	PBTA
ENSG00000263918	NA	PBTA
ENSG00000221065	NA	PBTA
ENSG00000222232	NA	PBTA
ENSG00000223245	NA	PBTA
ENSG00000202039	NA	PBTA
ENSG00000207826	NA	PBTA
ENSG00000199156	NA	PBTA
ENSG00000206729	NA	PBTA
ENSG00000207435	NA	PBTA
ENSG00000223179	NA	PBTA
ENSG00000274969	NA	PBTA
ENSG00000207651	NA	PBTA
ENSG00000252244	NA	PBTA
ENSG00000200051	NA	PBTA
ENSG00000200422	NA	PBTA
ENSG00000200706	NA	PBTA
ENSG00000252438	NA	PBTA
ENSG00000276643	NA	PBTA
ENSG00000266204	NA	PBTA
ENSG00000223293	NA	PBTA
ENSG00000216671	NA	PBTA
ENSG00000252117	NA	PBTA
ENSG00000238705	NA	PBTA
ENSG00000266780	NA	PBTA
ENSG00000207750	NA	PBTA
ENSG00000212411	NA	PBTA
ENSG00000212428	NA	PBTA
ENSG00000276917	NA	PBTA
ENSG00000275816	NA	PBTA
ENSG00000257563	NA	PBTA
ENSG00000266291	NA	PBTA
ENSG00000251720	NA	PBTA
ENSG00000278034	NA	PBTA
ENSG00000206852	NA	PBTA
ENSG00000265847	NA	PBTA
ENSG00000199556	NA	PBTA
ENSG00000265521	NA	PBTA
ENSG00000221514	NA	PBTA
ENSG00000263793	NA	PBTA
ENSG00000222457	NA	PBTA
ENSG00000212545	NA	PBTA
ENSG00000208883	NA	PBTA
ENSG00000252320	NA	PBTA
ENSG00000222727	NA	PBTA
ENSG00000211137	NA	PBTA
ENSG00000273836	NA	PBTA
ENSG00000266133	NA	PBTA
ENSG00000268243	NA	PBTA
ENSG00000200638	NA	PBTA
ENSG00000238503	NA	PBTA
ENSG00000200677	NA	PBTA
ENSG00000223087	NA	PBTA
ENSG00000211680	NA	PBTA
ENSG00000199077	NA	PBTA
ENSG00000257381	NA	PBTA
ENSG00000238750	NA	PBTA
ENSG00000273629	NA	PBTA
ENSG00000275108	NA	PBTA
ENSG00000272215	NA	PBTA
ENSG00000276376	NA	PBTA
ENSG00000275504	NA	PBTA
ENSG00000275635	NA	PBTA
ENSG00000275268	NA	PBTA
ENSG00000284144	NA	PBTA
ENSG00000266071	NA	PBTA
ENSG00000212298	NA	PBTA
ENSG00000233156	NA	PBTA
ENSG00000263838	NA	PBTA
ENSG00000201361	NA	PBTA
ENSG00000252094	NA	PBTA
ENSG00000251706	NA	PBTA
ENSG00000222796	NA	PBTA
ENSG00000221616	NA	PBTA
ENSG00000222682	NA	PBTA
ENSG00000239099	NA	PBTA
ENSG00000252003	NA	PBTA
ENSG00000206708	NA	PBTA
ENSG00000257527	NA	PBTA
ENSG00000266454	NA	PBTA
ENSG00000222356	NA	PBTA
ENSG00000216001	NA	PBTA
ENSG00000229234	NA	PBTA
ENSG00000212489	NA	PBTA
ENSG00000202193	NA	PBTA
ENSG00000266144	NA	PBTA
ENSG00000265423	NA	PBTA
ENSG00000221042	NA	PBTA
ENSG00000265527	NA	PBTA
ENSG00000212292	NA	PBTA
ENSG00000242915	NA	PBTA
ENSG00000265432	NA	PBTA
ENSG00000202383	NA	PBTA
ENSG00000277533	NA	PBTA
ENSG00000202151	NA	PBTA
ENSG00000207095	NA	PBTA
ENSG00000202245	NA	PBTA
ENSG00000201708	NA	PBTA
ENSG00000200444	NA	PBTA
ENSG00000276176	NA	PBTA
ENSG00000274994	NA	PBTA
ENSG00000266665	NA	PBTA
ENSG00000274740	NA	PBTA
ENSG00000201707	NA	PBTA
ENSG00000200468	NA	PBTA
ENSG00000198997	NA	PBTA
ENSG00000207594	NA	PBTA
ENSG00000199934	NA	PBTA
ENSG00000212278	NA	PBTA
ENSG00000202023	NA	PBTA
ENSG00000263453	NA	PBTA
ENSG00000199575	NA	PBTA
ENSG00000207330	NA	PBTA
ENSG00000266740	NA	PBTA
ENSG00000207695	NA	PBTA
ENSG00000194717	NA	PBTA
ENSG00000212528	NA	PBTA
ENSG00000252507	NA	PBTA
ENSG00000265392	NA	PBTA
ENSG00000263746	NA	PBTA
ENSG00000215938	NA	PBTA
ENSG00000207711	NA	PBTA
ENSG00000252141	NA	PBTA
ENSG00000273700	NA	PBTA
ENSG00000251787	NA	PBTA
ENSG00000200817	NA	PBTA
ENSG00000208006	NA	PBTA
ENSG00000221801	NA	PBTA
ENSG00000229745	NA	PBTA
ENSG00000207813	NA	PBTA
ENSG00000200089	NA	PBTA
ENSG00000221649	NA	PBTA
ENSG00000199402	NA	PBTA
ENSG00000239082	NA	PBTA
ENSG00000201162	NA	PBTA
ENSG00000252065	NA	PBTA
ENSG00000283170	NA	PBTA
ENSG00000206796	NA	PBTA
ENSG00000252413	NA	PBTA
ENSG00000263981	NA	PBTA
ENSG00000207190	NA	PBTA
ENSG00000265526	NA	PBTA
ENSG00000221614	NA	PBTA
ENSG00000200709	NA	PBTA
ENSG00000277636	NA	PBTA
ENSG00000252145	NA	PBTA
ENSG00000206970	NA	PBTA
ENSG00000239115	NA	PBTA
ENSG00000207982	NA	PBTA
ENSG00000275360	NA	PBTA
ENSG00000202329	NA	PBTA
ENSG00000207012	NA	PBTA
ENSG00000206827	NA	PBTA
ENSG00000216099	NA	PBTA
ENSG00000212374	NA	PBTA
ENSG00000236597	NA	PBTA
ENSG00000265673	NA	PBTA
ENSG00000248366	NA	PBTA
ENSG00000207552	NA	PBTA
ENSG00000265396	NA	PBTA
ENSG00000199104	NA	PBTA
ENSG00000201704	NA	PBTA
ENSG00000266704	NA	PBTA
ENSG00000212184	NA	PBTA
ENSG00000252705	NA	PBTA
ENSG00000283296	NA	PBTA
ENSG00000278465	NA	PBTA
ENSG00000207202	NA	PBTA
ENSG00000207731	NA	PBTA
ENSG00000266756	NA	PBTA
ENSG00000263642	NA	PBTA
ENSG00000283749	NA	PBTA
ENSG00000200216	NA	PBTA
ENSG00000264371	NA	PBTA
ENSG00000265333	NA	PBTA
ENSG00000207474	NA	PBTA
ENSG00000222303	NA	PBTA
ENSG00000283455	NA	PBTA
ENSG00000264603	NA	PBTA
ENSG00000283572	NA	PBTA
ENSG00000201318	NA	PBTA
ENSG00000251997	NA	PBTA
ENSG00000222761	NA	PBTA
ENSG00000222327	NA	PBTA
ENSG00000252174	NA	PBTA
ENSG00000199158	NA	PBTA
ENSG00000212344	NA	PBTA
ENSG00000266807	NA	PBTA
ENSG00000211826	NA	PBTA
ENSG00000212354	NA	PBTA
ENSG00000252247	NA	PBTA
ENSG00000202095	NA	PBTA
ENSG00000283159	NA	PBTA
ENSG00000266203	NA	PBTA
ENSG00000207862	NA	PBTA
ENSG00000201796	NA	PBTA
ENSG00000206974	NA	PBTA
ENSG00000201954	NA	PBTA
ENSG00000266719	NA	PBTA
ENSG00000264354	NA	PBTA
ENSG00000273882	NA	PBTA
ENSG00000211887	NA	PBTA
ENSG00000202026	NA	PBTA
ENSG00000202293	NA	PBTA
ENSG00000212133	NA	PBTA
ENSG00000264249	NA	PBTA
ENSG00000264800	NA	PBTA
ENSG00000238542	NA	PBTA
ENSG00000221680	NA	PBTA
ENSG00000271899	NA	PBTA
ENSG00000206701	NA	PBTA
ENSG00000264926	NA	PBTA
ENSG00000266228	NA	PBTA
ENSG00000216135	NA	PBTA
ENSG00000239118	NA	PBTA
ENSG00000263670	NA	PBTA
ENSG00000202569	NA	PBTA
ENSG00000199326	NA	PBTA
ENSG00000266890	NA	PBTA
ENSG00000201300	NA	PBTA
ENSG00000202431	NA	PBTA
ENSG00000265850	NA	PBTA
ENSG00000207504	NA	PBTA
ENSG00000206777	NA	PBTA
ENSG00000199088	NA	PBTA
ENSG00000252752	NA	PBTA
ENSG00000206915	NA	PBTA
ENSG00000233655	NA	PBTA
ENSG00000275429	NA	PBTA
ENSG00000263926	NA	PBTA
ENSG00000264470	NA	PBTA
ENSG00000275411	NA	PBTA
ENSG00000265932	NA	PBTA
ENSG00000200313	NA	PBTA
ENSG00000276733	NA	PBTA
ENSG00000207775	NA	PBTA
ENSG00000221017	NA	PBTA
ENSG00000212382	NA	PBTA
ENSG00000211888	NA	PBTA
ENSG00000276029	NA	PBTA
ENSG00000264342	NA	PBTA
ENSG00000199385	NA	PBTA
ENSG00000278672	NA	PBTA
ENSG00000264131	NA	PBTA
ENSG00000251831	NA	PBTA
ENSG00000264060	NA	PBTA
ENSG00000264210	NA	PBTA
ENSG00000221436	NA	PBTA
ENSG00000207705	NA	PBTA
ENSG00000201143	NA	PBTA
ENSG00000221355	NA	PBTA
ENSG00000278138	NA	PBTA
ENSG00000223215	NA	PBTA
ENSG00000201882	NA	PBTA
ENSG00000273885	NA	PBTA
ENSG00000207927	NA	PBTA
ENSG00000283492	NA	PBTA
ENSG00000221745	NA	PBTA
ENSG00000251906	NA	PBTA
ENSG00000265110	NA	PBTA
ENSG00000207742	NA	PBTA
ENSG00000207976	NA	PBTA
ENSG00000221545	NA	PBTA
ENSG00000202400	NA	PBTA
ENSG00000283561	NA	PBTA
ENSG00000266262	NA	PBTA
ENSG00000266461	NA	PBTA
ENSG00000265420	NA	PBTA
ENSG00000283682	NA	PBTA
ENSG00000278089	NA	PBTA
ENSG00000212167	NA	PBTA
ENSG00000221238	NA	PBTA
ENSG00000264722	NA	PBTA
ENSG00000201186	NA	PBTA
ENSG00000221782	NA	PBTA
ENSG00000206843	NA	PBTA
ENSG00000264623	NA	PBTA
ENSG00000266525	NA	PBTA
ENSG00000252353	NA	PBTA
ENSG00000264158	NA	PBTA
ENSG00000207415	NA	PBTA
ENSG00000206979	NA	PBTA
ENSG00000216058	NA	PBTA
ENSG00000278617	NA	PBTA
ENSG00000251943	NA	PBTA
ENSG00000263858	NA	PBTA
ENSG00000207328	NA	PBTA
ENSG00000251745	NA	PBTA
ENSG00000200763	NA	PBTA
ENSG00000207749	NA	PBTA
ENSG00000252828	NA	PBTA
ENSG00000211875	NA	PBTA
ENSG00000251960	NA	PBTA
ENSG00000199005	NA	PBTA
ENSG00000223294	NA	PBTA
ENSG00000274809	NA	PBTA
ENSG00000221662	NA	PBTA
ENSG00000281112	NA	PBTA
ENSG00000234932	NA	PBTA
ENSG00000200632	NA	PBTA
ENSG00000199784	NA	PBTA
ENSG00000207941	NA	PBTA
ENSG00000212409	NA	PBTA
ENSG00000200398	NA	PBTA
ENSG00000265056	NA	PBTA
ENSG00000252556	NA	PBTA
ENSG00000252182	NA	PBTA
ENSG00000251919	NA	PBTA
ENSG00000251781	NA	PBTA
ENSG00000201899	NA	PBTA
ENSG00000199921	NA	PBTA
ENSG00000275810	NA	PBTA
ENSG00000207735	NA	PBTA
ENSG00000199792	NA	PBTA
ENSG00000238735	NA	PBTA
ENSG00000263894	NA	PBTA
ENSG00000202270	NA	PBTA
ENSG00000266012	NA	PBTA
ENSG00000207981	NA	PBTA
ENSG00000211870	NA	PBTA
ENSG00000252454	NA	PBTA
ENSG00000265623	NA	PBTA
ENSG00000201436	NA	PBTA
ENSG00000238558	NA	PBTA
ENSG00000263730	NA	PBTA
ENSG00000252599	NA	PBTA
ENSG00000222592	NA	PBTA
ENSG00000252449	NA	PBTA
ENSG00000207562	NA	PBTA
ENSG00000272474	NA	PBTA
ENSG00000264084	NA	PBTA
ENSG00000201476	NA	PBTA
ENSG00000277512	NA	PBTA
ENSG00000212191	NA	PBTA
ENSG00000212229	NA	PBTA
ENSG00000263593	NA	PBTA
ENSG00000263742	NA	PBTA
ENSG00000199593	NA	PBTA
ENSG00000216069	NA	PBTA
ENSG00000277255	NA	PBTA
ENSG00000207656	NA	PBTA
ENSG00000202485	NA	PBTA
ENSG00000252977	NA	PBTA
ENSG00000264309	NA	PBTA
ENSG00000275836	NA	PBTA
ENSG00000252796	NA	PBTA
ENSG00000202423	NA	PBTA
ENSG00000238380	NA	PBTA
ENSG00000252386	NA	PBTA
ENSG00000207758	NA	PBTA
ENSG00000207206	NA	PBTA
ENSG00000266243	NA	PBTA
ENSG00000222139	NA	PBTA
ENSG00000250688	NA	PBTA
ENSG00000212102	NA	PBTA
ENSG00000238719	NA	PBTA
ENSG00000252482	NA	PBTA
ENSG00000199985	NA	PBTA
ENSG00000252734	NA	PBTA
ENSG00000252856	NA	PBTA
ENSG00000265902	NA	PBTA
ENSG00000212384	NA	PBTA
ENSG00000277919	NA	PBTA
ENSG00000207728	NA	PBTA
ENSG00000265347	NA	PBTA
ENSG00000221586	NA	PBTA
ENSG00000238880	NA	PBTA
ENSG00000251842	NA	PBTA
ENSG00000221227	NA	PBTA
