region	status	short_histology	count	region_type
IL18BP	loss	All	5	gene
IL18BP	loss	Neuroblastoma	4	gene
IL25	loss	All	4	gene
IL27	gain	All	7	gene
IL27	loss	All	27	gene
IL27	loss	Medulloblastoma	7	gene
IL27	loss	Neuroblastoma	13	gene
IL2RB	loss	All	5	gene
IL32	loss	All	9	gene
IL32	loss	Neuroblastoma	4	gene
IL34	deep deletion	All	4	gene
IL6R	gain	All	9	gene
IL6R	gain	HGAT	6	gene
ILF2	gain	All	8	gene
ILF2	gain	HGAT	6	gene
IMPA2	gain	All	25	gene
IMPA2	loss	All	19	gene
IMPA2	gain	Medulloblastoma	4	gene
IMPA2	gain	Neuroblastoma	12	gene
IMPA2	loss	HGAT	6	gene
IMPA2	loss	Neuroblastoma	5	gene
INAFM1	loss	All	6	gene
INF2	gain	All	4	gene
INF2	loss	All	16	gene
INF2	loss	HGAT	7	gene
INF2	loss	Neuroblastoma	7	gene
INO80E	gain	All	6	gene
INO80E	loss	All	27	gene
INO80E	loss	HGAT	5	gene
INO80E	loss	Medulloblastoma	7	gene
INO80E	loss	Neuroblastoma	11	gene
INPP5A	loss	All	11	gene
INPP5A	loss	HGAT	4	gene
INPP5A	loss	Neuroblastoma	4	gene
INPP5E	gain	All	7	gene
INPP5E	loss	All	7	gene
INPP5K	gain	All	8	gene
INPP5K	loss	All	11	gene
INPP5K	gain	Neuroblastoma	4	gene
INPP5K	loss	Medulloblastoma	5	gene
INPPL1	loss	All	6	gene
INPPL1	loss	Neuroblastoma	5	gene
INS-IGF2	gain	All	4	gene
INSIG1	loss	All	4	gene
INSL3	loss	All	5	gene
INSR	loss	All	4	gene
INTS1	gain	All	4	gene
INTS11	loss	All	43	gene
INTS11	loss	Neuroblastoma	26	gene
INTS3	gain	All	8	gene
INTS3	gain	HGAT	6	gene
INTS4P1	loss	All	4	gene
IQCE	gain	All	4	gene
IQCK	loss	All	4	gene
IRF2BP1	loss	All	4	gene
IRF4	loss	All	5	gene
IRF8	loss	All	4	gene
IRX1	loss	All	6	gene
IRX2	loss	All	5	gene
IRX4	gain	All	4	gene
IRX4	loss	All	7	gene
ISG15	loss	All	41	gene
ISG15	loss	Neuroblastoma	25	gene
ISOC2	loss	All	5	gene
IST1	deep deletion	All	4	gene
IST1	loss	All	8	gene
IST1	loss	HGAT	4	gene
ISX	loss	All	6	gene
ISYNA1	loss	All	5	gene
ITFG2	gain	All	5	gene
ITFG2	loss	All	6	gene
ITFG2-AS1	gain	All	5	gene
ITFG2-AS1	loss	All	6	gene
ITGA10	gain	All	5	gene
ITGA10	loss	All	6	gene
ITGA2B	gain	All	9	gene
ITGA2B	loss	All	4	gene
ITGA2B	gain	Neuroblastoma	8	gene
ITGAD	gain	All	4	gene
ITGAD	loss	All	28	gene
ITGAD	loss	HGAT	6	gene
ITGAD	loss	Medulloblastoma	7	gene
ITGAD	loss	Neuroblastoma	11	gene
ITGAL	gain	All	5	gene
ITGAL	loss	All	27	gene
ITGAL	loss	HGAT	5	gene
ITGAL	loss	Medulloblastoma	7	gene
ITGAL	loss	Neuroblastoma	11	gene
ITGAM	gain	All	4	gene
ITGAM	loss	All	28	gene
ITGAM	loss	HGAT	6	gene
ITGAM	loss	Medulloblastoma	7	gene
ITGAM	loss	Neuroblastoma	11	gene
ITGAX	gain	All	4	gene
ITGAX	loss	All	28	gene
ITGAX	loss	HGAT	6	gene
ITGAX	loss	Medulloblastoma	7	gene
ITGAX	loss	Neuroblastoma	11	gene
ITGB2	gain	All	4	gene
ITGB2	loss	All	8	gene
ITGB2	loss	Neuroblastoma	5	gene
ITGB2-AS1	gain	All	4	gene
ITGB2-AS1	loss	All	8	gene
ITGB2-AS1	loss	Neuroblastoma	5	gene
ITIH1	loss	All	4	gene
ITIH3	loss	All	4	gene
ITIH4	loss	All	4	gene
ITIH4-AS1	loss	All	4	gene
ITPA	gain	All	5	gene
ITPA	loss	All	5	gene
ITPA	gain	Neuroblastoma	4	gene
ITPRIPL2	gain	All	4	gene
IVL	gain	All	6	gene
IVL	gain	HGAT	5	gene
IZUMO1	loss	All	5	gene
IZUMO1R	loss	All	4	gene
JAG2	loss	All	16	gene
JAG2	loss	HGAT	6	gene
JAG2	loss	Neuroblastoma	8	gene
JAK3	loss	All	5	gene
JAKMIP1	gain	All	6	gene
JAKMIP1	loss	All	7	gene
JAKMIP1	gain	HGAT	4	gene
JAKMIP1	loss	Neuroblastoma	5	gene
JAKMIP3	loss	All	11	gene
JAKMIP3	loss	HGAT	4	gene
JAKMIP3	loss	Neuroblastoma	4	gene
JAML	loss	All	5	gene
JMJD8	gain	All	5	gene
JMJD8	loss	All	8	gene
JMJD8	loss	Neuroblastoma	5	gene
JPH4	loss	All	4	gene
JPT2	loss	All	8	gene
JPT2	loss	Neuroblastoma	4	gene
JRK	loss	All	7	gene
JRKL	loss	All	6	gene
JTB	gain	All	9	gene
JTB	gain	HGAT	6	gene
JUND	loss	All	5	gene
JUP	gain	All	8	gene
JUP	gain	HGAT	4	gene
KANK1	loss	All	7	gene
KANK2	loss	All	4	gene
KANK3	loss	All	5	gene
KANK3	loss	Neuroblastoma	5	gene
KANSL1	gain	All	10	gene
KANSL1	loss	All	5	gene
KANSL1	gain	Neuroblastoma	8	gene
KANSL1-AS1	gain	All	10	gene
KANSL1-AS1	gain	Neuroblastoma	8	gene
KAT2A	gain	All	9	gene
KAT2A	gain	HGAT	4	gene
KAT8	gain	All	4	gene
KAT8	loss	All	27	gene
KAT8	loss	HGAT	5	gene
KAT8	loss	Medulloblastoma	7	gene
KAT8	loss	Neuroblastoma	11	gene
KAZN	loss	All	12	gene
KAZN	loss	Neuroblastoma	8	gene
KBTBD11	loss	All	8	gene
KBTBD11-OT1	loss	All	8	gene
KBTBD13	gain	All	4	gene
KBTBD13	gain	HGAT	4	gene
KBTBD3	loss	All	4	gene
KBTBD4	gain	All	4	gene
KBTBD4	loss	All	7	gene
KCNA7	loss	All	5	gene
KCNAB3	loss	All	4	gene
KCND3	loss	All	4	gene
KCND3-AS1	loss	All	4	gene
KCND3-IT1	loss	All	4	gene
KCNE3	loss	All	7	gene
KCNE3	loss	Neuroblastoma	6	gene
KCNF1	gain	All	4	gene
KCNF1	gain	Neuroblastoma	4	gene
KCNG3	gain	All	7	gene
KCNG3	gain	Neuroblastoma	5	gene
KCNH4	gain	All	9	gene
KCNH4	gain	HGAT	4	gene
KCNJ12	gain	All	49	gene
KCNJ12	loss	All	17	gene
KCNJ12	gain	Medulloblastoma	13	gene
KCNJ12	gain	Neuroblastoma	30	gene
KCNJ12	loss	Neuroblastoma	7	gene
KCNJ14	loss	All	5	gene
KCNJ18	gain	All	5	gene
KCNN1	loss	All	5	gene
KCNN3	gain	All	9	gene
KCNN3	loss	All	4	gene
KCNN3	gain	HGAT	6	gene
KCNQ1	loss	All	7	gene
KCNQ1-AS1	loss	All	4	gene
KCNQ1DN	loss	All	4	gene
KCNQ2	loss	All	8	gene
KCNQ2	loss	HGAT	4	gene
KCNT1	gain	All	6	gene
KCNT1	loss	All	9	gene
KCNT2	gain	All	4	gene
KCNT2	loss	All	4	gene
KCTD11	loss	All	6	gene
KCTD11	loss	HGAT	5	gene
KCTD13	gain	All	6	gene
KCTD13	loss	All	27	gene
KCTD13	loss	HGAT	5	gene
KCTD13	loss	Medulloblastoma	7	gene
KCTD13	loss	Neuroblastoma	11	gene
KCTD15	gain	All	4	gene
KCTD15	loss	All	16	gene
KCTD15	loss	Neuroblastoma	13	gene
KCTD17	loss	All	5	gene
KCTD19	deep deletion	All	4	gene
KCTD5	loss	All	7	gene
KCTD5	loss	Neuroblastoma	4	gene
KCTD7	loss	All	4	gene
KDELR1	loss	All	5	gene
KDM2B	loss	All	4	gene
KDM4B	loss	All	4	gene
KDM6B	loss	All	5	gene
KDM6B	loss	HGAT	4	gene
KDM7A	gain	All	44	gene
KDM7A	gain	LGAT	39	gene
KDR	gain	All	5	gene
KDR	gain	HGAT	5	gene
KHK	gain	All	4	gene
KHSRP	loss	All	4	gene
KIAA0232	loss	All	7	gene
KIAA0232	loss	Neuroblastoma	5	gene
KIAA0355	gain	All	5	gene
KIAA0355	loss	All	17	gene
KIAA0355	loss	Neuroblastoma	13	gene
KIAA0753	loss	All	6	gene
KIAA0753	loss	HGAT	5	gene
KIAA0895L	deep deletion	All	4	gene
KIAA0930	loss	All	5	gene
KIAA1324	loss	All	4	gene
KIAA1549	gain	All	44	gene
KIAA1549	gain	LGAT	39	gene
KIAA1671	gain	All	4	gene
KIAA1671	loss	All	15	gene
KIF18B	gain	All	10	gene
KIF18B	gain	Neuroblastoma	8	gene
KIF22	gain	All	6	gene
KIF22	loss	All	27	gene
KIF22	loss	HGAT	5	gene
KIF22	loss	Medulloblastoma	7	gene
KIF22	loss	Neuroblastoma	11	gene
KIF24	loss	All	8	gene
KIF26A	gain	All	5	gene
KIF26A	loss	All	20	gene
KIF26A	loss	HGAT	7	gene
KIF26A	loss	Neuroblastoma	8	gene
KIF26B	gain	All	6	gene
KIF26B	loss	All	5	gene
KIF3B	gain	All	4	gene
KIFC2	loss	All	5	gene
KIR2DL1	loss	All	11	gene
KIR2DL1	loss	Neuroblastoma	6	gene
KIR2DL3	gain	All	4	gene
KIR2DL3	loss	All	11	gene
KIR2DL3	loss	Neuroblastoma	6	gene
KIR2DL4	loss	All	9	gene
KIR2DL4	loss	Neuroblastoma	4	gene
KIR2DS4	loss	All	10	gene
KIR2DS4	loss	Neuroblastoma	5	gene
KIR3DL1	loss	All	10	gene
KIR3DL1	loss	Neuroblastoma	5	gene
KIR3DL2	loss	All	8	gene
KIR3DL3	loss	All	10	gene
KIR3DL3	loss	Neuroblastoma	5	gene
KIR3DX1	loss	All	6	gene
KIRREL3	loss	All	4	gene
KISS1R	gain	All	4	gene
KISS1R	loss	All	4	gene
KIT	gain	All	6	gene
KIT	gain	HGAT	6	gene
KLC1	gain	All	4	gene
KLC1	loss	All	17	gene
KLC1	loss	HGAT	7	gene
KLC1	loss	Neuroblastoma	7	gene
KLC3	loss	All	5	gene
KLC4	gain	All	4	gene
KLF16	loss	All	4	gene
KLF2	loss	All	6	gene
KLF2	loss	Neuroblastoma	4	gene
KLHDC3	gain	All	4	gene
KLHDC7A	loss	All	5	gene
KLHL10	gain	All	8	gene
KLHL10	gain	HGAT	4	gene
KLHL11	gain	All	8	gene
KLHL11	gain	HGAT	4	gene
KLHL17	loss	All	39	gene
KLHL17	loss	Neuroblastoma	25	gene
KLHL22	gain	All	9	gene
KLHL22	loss	All	23	gene
KLHL22	gain	Neuroblastoma	5	gene
KLHL22	loss	HGAT	4	gene
KLHL22	loss	Medulloblastoma	4	gene
KLHL26	loss	All	5	gene
KLHL35	loss	All	8	gene
KLHL35	loss	Neuroblastoma	7	gene
KLHL9	loss	All	5	gene
KLK10	loss	All	4	gene
KLK11	loss	All	4	gene
KLK12	loss	All	4	gene
KLK13	loss	All	4	gene
KLK14	loss	All	4	gene
KLK4	loss	All	4	gene
KLK5	loss	All	4	gene
KLK6	loss	All	4	gene
KLK7	loss	All	4	gene
KLK8	loss	All	4	gene
KLK9	loss	All	4	gene
KLKB1	loss	All	4	gene
KLRG2	gain	All	45	gene
KLRG2	gain	LGAT	40	gene
KMT2A	loss	All	8	gene
KMT2A	loss	Neuroblastoma	4	gene
KMT2C	loss	All	4	gene
KMT5A	loss	All	4	gene
KMT5C	loss	All	5	gene
KNCN	loss	All	4	gene
KNCN	loss	Neuroblastoma	4	gene
KNDC1	loss	All	11	gene
KNDC1	loss	HGAT	4	gene
KNDC1	loss	Neuroblastoma	4	gene
KNOP1	loss	All	4	gene
KPNA7	gain	All	5	gene
KPRP	gain	All	5	gene
KPRP	gain	HGAT	4	gene
KPTN	loss	All	6	gene
KRBA2	loss	All	4	gene
KREMEN1	loss	All	5	gene
KREMEN2	loss	All	10	gene
KREMEN2	loss	Neuroblastoma	5	gene
KRT10	gain	All	4	gene
KRT13	gain	All	7	gene
KRT13	gain	HGAT	4	gene
KRT14	gain	All	7	gene
KRT14	gain	HGAT	4	gene
KRT15	gain	All	7	gene
KRT15	gain	HGAT	4	gene
KRT16	gain	All	8	gene
KRT16	gain	HGAT	4	gene
KRT16P3	gain	All	52	gene
KRT16P3	loss	All	22	gene
KRT16P3	gain	Medulloblastoma	12	gene
KRT16P3	gain	Neuroblastoma	34	gene
KRT16P3	loss	HGAT	7	gene
KRT16P3	loss	Neuroblastoma	7	gene
KRT17	gain	All	8	gene
KRT17	gain	HGAT	4	gene
KRT19	gain	All	7	gene
KRT19	gain	HGAT	4	gene
KRT23	gain	All	4	gene
KRT31	gain	All	7	gene
KRT31	gain	HGAT	4	gene
KRT32	gain	All	7	gene
KRT32	gain	HGAT	4	gene
KRT33A	gain	All	7	gene
KRT33A	gain	HGAT	4	gene
KRT33B	gain	All	7	gene
KRT33B	gain	HGAT	4	gene
KRT34	gain	All	7	gene
KRT34	gain	HGAT	4	gene
KRT35	gain	All	7	gene
KRT35	gain	HGAT	4	gene
KRT36	gain	All	7	gene
KRT36	gain	HGAT	4	gene
KRT37	gain	All	7	gene
KRT37	gain	HGAT	4	gene
KRT38	gain	All	7	gene
KRT38	gain	HGAT	4	gene
KRT39	gain	All	4	gene
KRT40	gain	All	4	gene
KRT42P	gain	All	8	gene
KRT42P	gain	HGAT	4	gene
KRT9	gain	All	7	gene
KRT9	gain	HGAT	4	gene
KRTAP1-4	gain	All	4	gene
KRTAP1-5	gain	All	4	gene
KRTAP10-1	gain	All	4	gene
KRTAP10-1	loss	All	8	gene
KRTAP10-1	loss	Neuroblastoma	5	gene
KRTAP10-10	gain	All	4	gene
KRTAP10-10	loss	All	8	gene
KRTAP10-10	loss	Neuroblastoma	5	gene
KRTAP10-11	gain	All	4	gene
KRTAP10-11	loss	All	8	gene
KRTAP10-11	loss	Neuroblastoma	5	gene
KRTAP10-12	gain	All	4	gene
KRTAP10-12	loss	All	8	gene
KRTAP10-12	loss	Neuroblastoma	5	gene
KRTAP10-2	gain	All	4	gene
KRTAP10-2	loss	All	8	gene
KRTAP10-2	loss	Neuroblastoma	5	gene
KRTAP10-3	gain	All	4	gene
KRTAP10-3	loss	All	8	gene
KRTAP10-3	loss	Neuroblastoma	5	gene
KRTAP10-4	gain	All	4	gene
KRTAP10-4	loss	All	8	gene
KRTAP10-4	loss	Neuroblastoma	5	gene
KRTAP10-5	gain	All	4	gene
KRTAP10-5	loss	All	8	gene
KRTAP10-5	loss	Neuroblastoma	5	gene
KRTAP10-6	gain	All	4	gene
KRTAP10-6	loss	All	8	gene
KRTAP10-6	loss	Neuroblastoma	5	gene
KRTAP10-7	gain	All	4	gene
KRTAP10-7	loss	All	8	gene
KRTAP10-7	loss	Neuroblastoma	5	gene
KRTAP10-8	gain	All	4	gene
KRTAP10-8	loss	All	8	gene
KRTAP10-8	loss	Neuroblastoma	5	gene
KRTAP10-9	gain	All	4	gene
KRTAP10-9	loss	All	8	gene
KRTAP10-9	loss	Neuroblastoma	5	gene
KRTAP12-1	gain	All	4	gene
KRTAP12-1	loss	All	8	gene
KRTAP12-1	loss	Neuroblastoma	5	gene
KRTAP12-2	gain	All	4	gene
KRTAP12-2	loss	All	8	gene
KRTAP12-2	loss	Neuroblastoma	5	gene
KRTAP12-3	gain	All	4	gene
KRTAP12-3	loss	All	8	gene
KRTAP12-3	loss	Neuroblastoma	5	gene
KRTAP12-4	gain	All	4	gene
KRTAP12-4	loss	All	8	gene
KRTAP12-4	loss	Neuroblastoma	5	gene
KRTAP16-1	gain	All	7	gene
KRTAP16-1	gain	HGAT	4	gene
KRTAP17-1	gain	All	7	gene
KRTAP17-1	gain	HGAT	4	gene
KRTAP2-1	gain	All	4	gene
KRTAP2-2	gain	All	4	gene
KRTAP2-3	gain	All	4	gene
KRTAP2-4	gain	All	5	gene
KRTAP29-1	gain	All	7	gene
KRTAP29-1	gain	HGAT	4	gene
KRTAP3-1	gain	All	4	gene
KRTAP3-2	gain	All	4	gene
KRTAP3-3	gain	All	4	gene
KRTAP4-1	gain	All	7	gene
KRTAP4-1	gain	HGAT	4	gene
KRTAP4-11	gain	All	6	gene
KRTAP4-12	gain	All	7	gene
KRTAP4-12	gain	HGAT	4	gene
KRTAP4-2	gain	All	7	gene
KRTAP4-2	gain	HGAT	4	gene
KRTAP4-3	gain	All	7	gene
KRTAP4-3	gain	HGAT	4	gene
KRTAP4-4	gain	All	7	gene
KRTAP4-4	gain	HGAT	4	gene
KRTAP4-5	gain	All	7	gene
KRTAP4-5	gain	HGAT	4	gene
KRTAP4-6	gain	All	7	gene
KRTAP4-6	gain	HGAT	4	gene
KRTAP4-7	gain	All	5	gene
KRTAP4-8	gain	All	5	gene
KRTAP4-9	gain	All	6	gene
KRTAP5-10	loss	All	4	gene
KRTAP5-11	loss	All	4	gene
KRTAP5-7	loss	All	5	gene
KRTAP5-8	loss	All	4	gene
KRTAP5-9	loss	All	4	gene
KRTAP9-1	gain	All	7	gene
KRTAP9-1	gain	HGAT	4	gene
KRTAP9-2	gain	All	7	gene
KRTAP9-2	gain	HGAT	4	gene
KRTAP9-3	gain	All	7	gene
KRTAP9-3	gain	HGAT	4	gene
KRTAP9-4	gain	All	7	gene
KRTAP9-4	gain	HGAT	4	gene
KRTAP9-6	gain	All	7	gene
KRTAP9-6	gain	HGAT	4	gene
KRTAP9-7	gain	All	7	gene
KRTAP9-7	gain	HGAT	4	gene
KRTAP9-8	gain	All	7	gene
KRTAP9-8	gain	HGAT	4	gene
KRTAP9-9	gain	All	7	gene
KRTAP9-9	gain	HGAT	4	gene
KTI12	loss	All	4	gene
KXD1	loss	All	5	gene
LAIR1	loss	All	5	gene
LAIR2	loss	All	6	gene
LAMA5	loss	All	5	gene
LAMA5-AS1	loss	All	5	gene
LAMTOR1	loss	All	5	gene
LAMTOR1	loss	Neuroblastoma	4	gene
LAMTOR4	gain	All	5	gene
LANCL2	gain	All	4	gene
LARGE-AS1	loss	All	4	gene
LARGE1	loss	All	6	gene
LARGE2	loss	All	11	gene
LARGE2	loss	Ependymoma	4	gene
LARP4B	loss	All	4	gene
LASP1	gain	All	10	gene
LASP1	gain	Neuroblastoma	7	gene
LAT	gain	All	6	gene
LAT	loss	All	23	gene
LAT	loss	Medulloblastoma	7	gene
LAT	loss	Neuroblastoma	9	gene
LCAT	deep deletion	All	4	gene
LCE1A	gain	All	6	gene
LCE1A	gain	HGAT	5	gene
LCE1B	gain	All	6	gene
LCE1B	gain	HGAT	5	gene
LCE1C	gain	All	6	gene
LCE1C	gain	HGAT	5	gene
LCE1D	gain	All	5	gene
LCE1D	gain	HGAT	4	gene
LCE1E	gain	All	5	gene
LCE1E	gain	HGAT	4	gene
LCE1F	gain	All	5	gene
LCE1F	gain	HGAT	4	gene
LCE2A	gain	All	5	gene
LCE2A	gain	HGAT	4	gene
LCE2B	gain	All	5	gene
LCE2B	gain	HGAT	4	gene
LCE2C	gain	All	5	gene
LCE2C	gain	HGAT	4	gene
LCE2D	gain	All	5	gene
LCE2D	gain	HGAT	4	gene
LCE3A	gain	All	5	gene
LCE3A	gain	HGAT	4	gene
LCE3B	gain	All	5	gene
LCE3B	gain	HGAT	4	gene
LCE3C	gain	All	5	gene
LCE3C	gain	HGAT	4	gene
LCE3D	gain	All	5	gene
LCE3D	gain	HGAT	4	gene
LCE3E	gain	All	5	gene
LCE3E	gain	HGAT	4	gene
LCE4A	gain	All	5	gene
LCE4A	gain	HGAT	4	gene
LCE5A	gain	All	5	gene
LCE5A	gain	HGAT	4	gene
LCE6A	gain	All	6	gene
LCE6A	gain	HGAT	5	gene
LCN1	gain	All	6	gene
LCN1	loss	All	9	gene
LCN10	gain	All	7	gene
LCN10	loss	All	8	gene
LCN10	loss	Neuroblastoma	4	gene
LCN12	gain	All	5	gene
LCN12	loss	All	7	gene
LCN15	gain	All	7	gene
LCN15	loss	All	7	gene
LCN6	gain	All	7	gene
LCN6	loss	All	8	gene
LCN6	loss	Neuroblastoma	4	gene
LCN8	gain	All	7	gene
LCN8	loss	All	7	gene
LCN9	gain	All	6	gene
LCN9	loss	All	9	gene
LCNL1	gain	All	5	gene
LCNL1	loss	All	7	gene
LDHAL6B	loss	All	4	gene
LDHD	deep deletion	All	4	gene
LDLR	loss	All	4	gene
LDLRAD4	gain	All	24	gene
LDLRAD4	loss	All	18	gene
LDLRAD4	gain	Medulloblastoma	4	gene
LDLRAD4	gain	Neuroblastoma	11	gene
LDLRAD4	loss	HGAT	5	gene
LDLRAD4	loss	Neuroblastoma	5	gene
LDLRAD4-AS1	gain	All	24	gene
LDLRAD4-AS1	loss	All	18	gene
LDLRAD4-AS1	gain	Medulloblastoma	4	gene
LDLRAD4-AS1	gain	Neuroblastoma	11	gene
LDLRAD4-AS1	loss	HGAT	5	gene
LDLRAD4-AS1	loss	Neuroblastoma	5	gene
LELP1	gain	All	6	gene
LELP1	gain	HGAT	5	gene
LENEP	gain	All	9	gene
LENEP	loss	All	4	gene
LENEP	gain	HGAT	6	gene
LENG1	loss	All	5	gene
LENG8	loss	All	5	gene
LENG8-AS1	loss	All	5	gene
LENG9	loss	All	5	gene
LETM1	gain	All	5	gene
LETM1	loss	All	15	gene
LETM1	loss	Neuroblastoma	11	gene
LFNG	gain	All	4	gene
LGALS3BP	gain	All	6	gene
LGALS9B	gain	All	52	gene
LGALS9B	loss	All	21	gene
LGALS9B	gain	Medulloblastoma	12	gene
LGALS9B	gain	Neuroblastoma	34	gene
LGALS9B	loss	HGAT	6	gene
LGALS9B	loss	Neuroblastoma	7	gene
LGALS9C	gain	All	41	gene
LGALS9C	loss	All	20	gene
LGALS9C	gain	Neuroblastoma	30	gene
LGALS9C	loss	HGAT	5	gene
LGALS9C	loss	Neuroblastoma	7	gene
LHB	loss	All	5	gene
LHPP	loss	All	5	gene
LHX1	gain	All	5	gene
LHX3	gain	All	7	gene
LHX3	loss	All	8	gene
LHX8	loss	All	4	gene
LIG1	loss	All	5	gene
LILRA1	loss	All	8	gene
LILRA1	loss	Neuroblastoma	4	gene
LILRA2	loss	All	7	gene
LILRA2	loss	Neuroblastoma	4	gene
LILRA4	loss	All	5	gene
LILRA5	loss	All	5	gene
LILRA6	gain	All	72	gene
LILRA6	loss	All	25	gene
LILRA6	neutral	All	15	gene
LILRA6	gain	Ependymoma	7	gene
LILRA6	gain	Ganglioglioma	4	gene
LILRA6	gain	GNT	4	gene
LILRA6	gain	HGAT	6	gene
LILRA6	gain	LGAT	17	gene
LILRA6	gain	Medulloblastoma	6	gene
LILRA6	gain	Neuroblastoma	9	gene
LILRA6	loss	Neuroblastoma	7	gene
LILRA6	neutral	LGAT	4	gene
LILRB1	loss	All	9	gene
LILRB1	loss	Neuroblastoma	4	gene
LILRB2	loss	All	5	gene
LILRB3	gain	All	60	gene
LILRB3	loss	All	15	gene
LILRB3	neutral	All	13	gene
LILRB3	gain	Ependymoma	5	gene
LILRB3	gain	HGAT	6	gene
LILRB3	gain	LGAT	12	gene
LILRB3	gain	Medulloblastoma	6	gene
LILRB3	gain	Neuroblastoma	9	gene
LILRB3	loss	Neuroblastoma	5	gene
LILRB3	neutral	LGAT	4	gene
LILRB4	loss	All	9	gene
LILRB4	loss	Neuroblastoma	4	gene
LILRB5	loss	All	5	gene
LILRP2	loss	All	9	gene
LILRP2	loss	Neuroblastoma	4	gene
LIMCH1	loss	All	4	gene
LIMCH1	loss	Neuroblastoma	4	gene
LIME1	loss	All	5	gene
LIN7B	loss	All	5	gene
LINC00028	gain	All	5	gene
LINC00051	loss	All	6	gene
LINC00112	gain	All	4	gene
LINC00115	loss	All	24	gene
LINC00115	loss	Neuroblastoma	16	gene
LINC00163	gain	All	4	gene
LINC00163	loss	All	8	gene
LINC00163	loss	Neuroblastoma	5	gene
LINC00174	loss	All	4	gene
LINC00200	loss	All	4	gene
LINC00205	loss	All	8	gene
LINC00205	loss	Neuroblastoma	5	gene
LINC00208	loss	All	6	gene
LINC00244	loss	All	4	gene
LINC002481	loss	All	7	gene
LINC002481	loss	Neuroblastoma	5	gene
LINC00254	loss	All	9	gene
LINC00254	loss	Neuroblastoma	5	gene
LINC00261	loss	All	5	gene
LINC00276	gain	All	4	gene
LINC00276	gain	Neuroblastoma	4	gene
LINC00290	loss	All	4	gene
LINC00304	gain	All	9	gene
LINC00304	loss	All	49	gene
LINC00304	loss	HGAT	11	gene
LINC00304	loss	Medulloblastoma	10	gene
LINC00304	loss	Neuroblastoma	18	gene
LINC00308	loss	All	4	gene
LINC00313	gain	All	5	gene
LINC00313	loss	All	5	gene
LINC00313	loss	Neuroblastoma	4	gene
LINC00316	loss	All	8	gene
LINC00316	loss	Neuroblastoma	5	gene
LINC00317	loss	All	7	gene
LINC00319	gain	All	5	gene
LINC00319	loss	All	5	gene
LINC00319	loss	Neuroblastoma	4	gene
LINC00320	loss	All	4	gene
LINC00324	loss	All	4	gene
LINC00334	loss	All	8	gene
LINC00334	loss	Neuroblastoma	5	gene
LINC00461	gain	All	4	gene
LINC00479	gain	All	4	gene
LINC00528	gain	All	5	gene
LINC00528	loss	All	14	gene
LINC00570	gain	All	4	gene
LINC00583	loss	All	5	gene
LINC00599	loss	All	6	gene
LINC00624	gain	All	16	gene
LINC00624	loss	All	10	gene
LINC00624	gain	HGAT	7	gene
LINC00637	loss	All	17	gene
LINC00637	loss	HGAT	7	gene
LINC00637	loss	Neuroblastoma	7	gene
LINC00638	gain	All	4	gene
LINC00638	loss	All	16	gene
LINC00638	loss	HGAT	7	gene
LINC00638	loss	Neuroblastoma	7	gene
LINC00656	loss	All	4	gene
LINC00659	loss	All	5	gene
LINC00665	loss	All	5	gene
LINC00672	gain	All	10	gene
LINC00672	gain	Neuroblastoma	7	gene
LINC00681	loss	All	6	gene
LINC00682	loss	All	4	gene
LINC00682	loss	Neuroblastoma	4	gene
LINC00683	gain	All	4	gene
LINC00839	gain	All	5	gene
LINC00840	gain	All	5	gene
LINC00853	loss	All	4	gene
LINC00869	gain	All	8	gene
LINC00885	loss	All	9	gene
LINC00887	gain	All	4	gene
LINC00887	loss	All	5	gene
LINC00896	gain	All	9	gene
LINC00896	loss	All	25	gene
LINC00896	gain	Neuroblastoma	5	gene
LINC00896	loss	HGAT	4	gene
LINC00896	loss	Medulloblastoma	4	gene
LINC00896	loss	Neuroblastoma	4	gene
LINC00898	loss	All	5	gene
LINC00917	loss	All	5	gene
LINC00919	loss	All	4	gene
LINC00921	loss	All	8	gene
LINC00921	loss	Neuroblastoma	4	gene
LINC00922	deep deletion	All	4	gene
LINC00940	gain	All	5	gene
LINC00940	loss	All	5	gene
LINC00942	gain	All	5	gene
LINC00942	loss	All	5	gene
LINC00968	gain	All	4	gene
LINC00974	gain	All	7	gene
LINC00974	gain	HGAT	4	gene
LINC01005	loss	All	5	gene
LINC01006	loss	All	4	gene
LINC01007	gain	All	4	gene
LINC01017	loss	All	6	gene
LINC01019	loss	All	6	gene
LINC01056	loss	All	5	gene
LINC01063	loss	All	9	gene
LINC01082	loss	All	5	gene
LINC01089	loss	All	4	gene
LINC01126	gain	All	8	gene
LINC01126	gain	Neuroblastoma	4	gene
LINC01128	loss	All	26	gene
LINC01128	loss	Neuroblastoma	17	gene
LINC01164	loss	All	7	gene
LINC01166	loss	All	10	gene
LINC01166	loss	Neuroblastoma	4	gene
LINC01167	loss	All	10	gene
LINC01167	loss	Neuroblastoma	4	gene
LINC01168	loss	All	10	gene
LINC01168	loss	Neuroblastoma	4	gene
LINC01180	gain	All	10	gene
LINC01180	gain	Neuroblastoma	8	gene
LINC01227	deep deletion	All	4	gene
LINC01229	deep deletion	All	4	gene
LINC01235	loss	All	4	gene
LINC01239	loss	All	5	gene
LINC01243	loss	All	4	gene
LINC01250	gain	All	4	gene
LINC01250	gain	Neuroblastoma	4	gene
